UID,fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Pt,Qt,mu_Sf,mu_St,mu_angmin,mu_angmax,branch_device_type
207,2079,2048,0.02944,0.12973,0.06039,187,0,0,0,0,1,0,0,-37.03,6.29,37.44,-10.93,0,0,0,0,Line
208,2049,2061,0.00912,0.05349,0.02671,251,0,0,0,0,1,0,0,-115.24,20.18,116.43,-15.98,0,0,0,0,Line
209,2090,2050,0.02377,0.10475,0.04876,187,0,0,0,0,1,0,0,36.03,-3.23,-35.72,-0.37,0,0,0,0,Line
210,2050,5268,0.01273,0.05412,0.02707,187,0,0,0,0,1,0,0,32.07,-0.67,-31.94,-1.49,0,0,0,0,Line
211,2080,2051,0.00691,0.03904,0.021,251,0,0,0,0,1,0,0,-138.97,41.5,140.42,-35.4,0,0,0,0,Line
212,2051,2112,0.00873,0.04934,0.02654,310,0,0,0,0,1,0,0,-158.27,30.34,160.56,-20.06,0,0,0,0,Line
213,5285,2053,0.00757,0.0428,0.02302,251,0,0,0,0,1,0,0,-33.38,5.59,33.47,-7.39,0,0,0,0,Line
214,2053,5362,0.01118,0.06552,0.03272,251,0,0,0,0,1,0,0,-62.6,-0.86,63.04,0.16,0,0,0,0,Line
215,2055,2054,0.00016,0.00742,0,1095,0,0,1,0,1,0,0,-193.19,5.73,193.25,-2.97,0,0,0,0,Transformer
216,2055,2054,0.00016,0.00742,0,1095,0,0,1,0,1,0,0,-193.19,5.73,193.25,-2.97,0,0,0,0,Transformer
217,2056,2054,0.00069,0.06323,0,227,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
218,2057,2054,0.00025,0.01321,0,1001,0,0,1,0,1,0,0,579.67,-79.15,-578.79,125.28,0,0,0,0,Transformer
219,2127,2054,0.033,0.043,2.3,2020,0,0,0,0,1,0,0,256,-227.57,-232.15,21.12,0,0,0,0,Line
220,2054,5236,0.0008,0.00971,0.64507,2020,0,0,0,0,1,0,0,424.46,-140.47,-422.93,93.72,0,0,0,0,Line
221,2059,2058,0.00537,0.10085,0,99,0,0,1,0,1,0,0,60,-11.52,-59.8,15.2,0,0,0,0,Transformer
222,2123,2058,0.00524,0.0231,0.01075,187,0,0,0,0,1,0,0,17.32,-2.79,-17.31,1.74,0,0,0,0,Line
223,2060,2064,0.00608,0.03562,0.01779,251,0,0,0,0,1,0,0,-81.04,0.79,81.43,-0.28,0,0,0,0,Line
224,5136,2060,0.00421,0.02468,0.01232,251,0,0,0,0,1,0,0,-77,2.08,77.24,-1.86,0,0,0,0,Line
225,2062,2061,0.0016,0.04103,0,223,0,0,1,0,1,0,0,101.55,-15.32,-101.39,19.48,0,0,0,0,Transformer
226,2092,2063,0.00409,0.02397,0.01197,251,0,0,0,0,1,0,0,121.24,-42.24,-120.6,44.73,0,0,0,0,Line
227,2126,2065,0.00712,0.04025,0.02165,251,0,0,0,0,1,0,0,-64.7,-18.38,65.01,17.85,0,0,0,0,Line
228,2073,2066,0.01087,0.06371,0.03181,251,0,0,0,0,1,0,0,70.5,-11.33,-69.98,11.09,0,0,0,0,Line
229,2068,2067,0.00995,0.05832,0.02912,251,0,0,0,0,1,0,0,62.3,-1.98,-61.92,1.33,0,0,0,0,Line
230,2068,2088,0.00135,0.00792,0.00396,251,0,0,0,0,1,0,0,-68.06,0.35,68.13,-0.38,0,0,0,0,Line
231,2069,2072,0.00557,0.03267,0.01631,251,0,0,0,0,1,0,0,-96.35,32.98,96.9,-31.49,0,0,0,0,Line
232,2069,5074,0.0102,0.04493,0.02092,187,0,0,0,0,1,0,0,28.03,38.27,-27.8,-39.46,0,0,0,0,Line
233,2071,2070,0.00129,0.05708,0,249,0,0,1,0,1,0,0,112.5,-5.4,-112.34,12.64,0,0,0,0,Transformer
234,2088,2070,0.00235,0.01376,0.00687,251,0,0,0,0,1,0,0,-17.49,-4.47,17.5,3.82,0,0,0,0,Line
235,2070,5237,0.00727,0.03095,0.01548,245,0,0,0,0,1,0,0,94.84,-16.46,-94.17,17.74,0,0,0,0,Line
236,2072,2102,0.0084,0.04925,0.0246,251,0,0,0,0,1,0,0,-106.6,28.74,107.58,-25.56,0,0,0,0,Line
237,2074,2073,0.00225,0.04467,0,144,0,0,1,0,1,0,0,74.94,-26.35,-74.8,29.1,0,0,0,0,Transformer
238,2076,2073,0.00347,0.07389,0,64,0,0,1,0,1,0,0,22.5,6.39,-22.48,-6.01,0,0,0,0,Transformer
239,2087,2073,0.01908,0.08409,0.03914,187,0,0,0,0,1,0,0,-50.01,12.81,50.51,-14.72,0,0,0,0,Line
240,2073,3079,0.01377,0.08073,0.04031,251,0,0,0,0,1,0,0,-23.73,2.96,23.81,-6.72,0,0,0,0,Line
241,2075,2074,0.01303,0.29308,0,19,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
242,3115,2074,0.0052,0.02972,0.00447,221,0,0,0,0,1,0,0,75.26,-24.97,-74.94,26.35,0,0,0,0,Line
243,2078,2077,0.002,0.07139,0,189,0,0,1,0,1,0,0,84.38,-8.99,-84.24,13.93,0,0,0,0,Transformer
244,2077,2110,0.00218,0.01278,0.00638,310,0,0,0,0,1,0,0,144.48,-52.88,-143.99,55.07,0,0,0,0,Line
245,2077,2133,0.00307,0.01798,0.00898,251,0,0,0,0,1,0,0,-60.23,38.95,60.39,-39,0,0,0,0,Line
246,2086,2080,0.01338,0.05896,0.02745,187,0,0,0,0,1,0,0,-54.86,8.37,55.27,-9.29,0,0,0,0,Line
247,2133,2080,0.01236,0.07244,0.03618,251,0,0,0,0,1,0,0,-66.06,37.4,66.76,-37,0,0,0,0,Line
248,2081,2129,0.01257,0.05349,0.02675,187,0,0,0,0,1,0,0,34.89,8.97,-34.72,-10.99,0,0,0,0,Line
249,2083,2082,0.00401,0.14309,0,91,0,0,1,0,1,0,0,19.97,7.32,-19.95,-6.7,0,0,0,0,Transformer
250,2084,2082,0.00414,0.18022,0,82,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
251,2085,2082,0.00156,0.07238,0,98,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
252,2089,2088,0.00259,0.12398,0,84,0,0,1,0,1,0,0,50.7,-1.65,-50.63,4.84,0,0,0,0,Transformer
253,2090,2121,0.01763,0.075,0.03751,187,0,0,0,0,1,0,0,-24.96,0.08,25.07,-3.45,0,0,0,0,Line
254,2094,2093,0.0017,0.10337,0,88,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
255,2095,2093,0.00149,0.05101,0,164,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
256,2097,2096,0.00012,0.00729,0,836,0,0,1,0,1,0,0,161.06,-22.59,-161.03,24.42,0,0,0,0,Transformer
257,2099,2096,0.0003,0.03477,0,237,0,0,1,0,1,0,0,7.5,-1.44,-7.5,1.46,0,0,0,0,Transformer
258,2100,2096,0.00075,0.04235,0,386,0,0,1,0,1,0,0,112.5,-21.6,-112.41,26.93,0,0,0,0,Transformer
259,2098,2097,0.00183,0.13303,0,146,0,0,1,0,1,0,0,-39.92,4.61,39.95,-2.59,0,0,0,0,Transformer
260,2097,3096,0.00546,0.05679,0.19351,750,0,0,0,0,1,0,0,-201.01,25.19,203.16,-23.24,0,0,0,0,Line
261,2102,2101,0.00013,0.00916,0,1072,0,0,1,0,1,0,0,-277.86,9.75,277.96,-2.95,0,0,0,0,Transformer
262,2103,2101,0.00019,0.01252,0,542,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
263,2104,2101,0.00022,0.0164,0,542,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
264,2105,2101,0.00055,0.02588,0,544,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
265,2101,5083,0.00059,0.00721,0.47876,2020,0,0,0,0,1,0,0,238.3,-35.55,-237.98,-10.34,0,0,0,0,Line
266,2102,2107,0.00156,0.01139,0.00646,310,0,0,0,0,1,0,0,138.39,28.13,-138.09,-26.61,0,0,0,0,Line
267,2124,2106,0.00485,0.02842,0.01419,251,0,0,0,0,1,0,0,-61.87,8.47,62.06,-8.78,0,0,0,0,Line
268,2106,2129,0.00424,0.01803,0.00902,187,0,0,0,0,1,0,0,-11.48,-15.25,11.5,14.4,0,0,0,0,Line
269,2107,2125,0.0109,0.06393,0.03192,251,0,0,0,0,1,0,0,63.94,5.61,-63.5,-6.3,0,0,0,0,Line
270,2130,2108,0.00945,0.04022,0.02012,187,0,0,0,0,1,0,0,58.64,-8.49,-58.32,7.81,0,0,0,0,Line
271,5472,2108,0.01619,0.07138,0.03323,187,0,0,0,0,1,0,0,-55.67,7.29,56.17,-8.42,0,0,0,0,Line
272,2111,5187,0.01319,0.05811,0.02705,187,0,0,0,0,1,0,0,36.57,-10.53,-36.38,8.63,0,0,0,0,Line
273,2111,5472,0.02196,0.09676,0.04504,187,0,0,0,0,1,0,0,-50.52,6.57,51.1,-8.58,0,0,0,0,Line
274,2114,2113,0.00013,0.00965,0,924,0,0,1,0,1,0,0,-236.68,-14.65,236.75,19.9,0,0,0,0,Transformer
275,2115,2113,0.00077,0.03843,0,410,0,0,1,0,1,0,0,184.45,-20.5,-184.19,33.48,0,0,0,0,Transformer
276,2116,2113,0.00027,0.02003,0,402,0,0,1,0,1,0,0,184.45,-20.5,-184.36,27.21,0,0,0,0,Transformer
277,2117,2113,0.00043,0.0445,0,404,0,0,1,0,1,0,0,184.45,-20.5,-184.3,35.61,0,0,0,0,Transformer
278,2118,2113,0.00064,0.04928,0,391,0,0,1,0,1,0,0,184.45,-20.5,-184.23,37.28,0,0,0,0,Transformer
279,2119,2113,0.00034,0.02438,0,389,0,0,1,0,1,0,0,184.45,-20.5,-184.33,28.68,0,0,0,0,Transformer
280,2120,2113,0.0007,0.04736,0,392,0,0,1,0,1,0,0,184.45,-13.02,-184.21,28.89,0,0,0,0,Transformer
281,5049,2113,0.00053,0.01087,0.75821,2768,0,0,0,0,1,0,0,-607.4,-30.46,609.31,-8.86,0,0,0,0,Line
282,2113,8126,0.00058,0.01198,0.83533,2768,0,0,0,0,1,0,0,-399.09,-130.07,400.03,61.52,0,0,0,0,Line
283,5450,2124,0.00519,0.02933,0.01578,251,0,0,0,0,1,0,0,-40.49,13.46,40.59,-14.5,0,0,0,0,Line
284,2125,5078,0.00981,0.04323,0.02012,187,0,0,0,0,1,0,0,-15.08,11.55,15.11,-13.41,0,0,0,0,Line
285,2125,5215,0.00341,0.01999,0.00998,251,0,0,0,0,1,0,0,74.52,-6.4,-74.33,6.5,0,0,0,0,Line
286,2126,5220,0.0038,0.02226,0.01112,251,0,0,0,0,1,0,0,50.47,14.35,-50.36,-14.9,0,0,0,0,Line
287,2128,2127,0.00066,0.06242,0,308,0,0,1,0,1,0,0,44.08,-15.07,-44.06,16.37,0,0,0,0,Transformer
288,2127,5164,0.01,0.1,3,2768,0,0,0,0,1,0,0,480.04,-77.09,-457.69,-12.6,0,0,0,0,Line
289,2129,5141,0.00446,0.02617,0.01307,251,0,0,0,0,1,0,0,53.58,-22.51,-53.44,22.06,0,0,0,0,Line
290,2131,2130,0.00178,0.07699,0,214,0,0,1,0,1,0,0,58.7,-5.85,-58.64,8.49,0,0,0,0,Transformer
291,2132,2131,0.00583,0.25242,0,24,0,0,1,0,1,0,0,-11.94,9.73,11.95,-9.17,0,0,0,0,Transformer
292,3021,2131,0.02143,0.09374,0.01428,149,0,0,0,0,1,0,0,71.76,-11.63,-70.66,15.02,0,0,0,0,Line
293,3002,3001,0.00103,0.06934,0,171,0,0,1,0,1,0,0,-62.34,-15.04,62.38,17.88,0,0,0,0,Transformer
294,3002,3001,0.00103,0.06934,0,171,0,0,1,0,1,0,0,-62.34,-15.04,62.38,17.88,0,0,0,0,Transformer
295,3001,6177,0.00653,0.06378,0.12272,548,0,0,0,0,1,0,0,-109.8,-16.99,110.57,11.72,0,0,0,0,Line
296,6285,3001,0.00639,0.04566,0.08324,443,0,0,0,0,1,0,0,14.99,10.35,-14.96,-18.78,0,0,0,0,Line
297,3002,3107,0.01283,0.07327,0.01101,98,0,0,0,0,1,0,0,11.81,-1.89,-11.8,0.89,0,0,0,0,Line
298,3004,3003,0.00324,0.10104,0,51,0,0,1,0,1,0,0,28.13,-5.4,-28.1,6.21,0,0,0,0,Transformer
299,3003,3103,0.01071,0.04441,0.00754,149,0,0,0,0,1,0,0,97.01,-4.7,-96.04,7.95,0,0,0,0,Line
300,3141,3003,0.00248,0.01085,0.00165,149,0,0,0,0,1,0,0,69.02,1.83,-68.9,-1.5,0,0,0,0,Line
301,3005,3052,0.07286,0.17811,0.02332,98,0,0,0,0,1,0,0,6.38,4.08,-6.34,-6.36,0,0,0,0,Line
302,3126,3005,0.0221,0.13272,0.01801,98,0,0,0,0,1,0,0,13.77,4.55,-13.72,-6.16,0,0,0,0,Line
303,3006,3049,0.01784,0.0795,0.01166,149,0,0,0,0,1,0,0,66.7,-15.47,-65.88,17.92,0,0,0,0,Line
304,3145,3006,0.01721,0.07139,0.01211,149,0,0,0,0,1,0,0,75.01,-10.64,-74.05,13.39,0,0,0,0,Line
305,3007,3013,0.0282,0.12334,0.01878,149,0,0,0,0,1,0,0,53.14,-18.57,-52.29,20.3,0,0,0,0,Line
306,3007,3137,0.00869,0.03873,0.00568,149,0,0,0,0,1,0,0,-51.57,3.05,51.79,-2.65,0,0,0,0,Line
307,3007,3145,0.01571,0.08971,0.01348,98,0,0,0,0,1,0,0,-16.53,11.28,16.59,-12.32,0,0,0,0,Line
308,3008,3036,0.03575,0.14831,0.02517,149,0,0,0,0,1,0,0,51.84,-10.05,-50.87,11.49,0,0,0,0,Line
309,3140,3008,0.0278,0.12389,0.01817,250,0,0,0,0,1,0,0,95.07,-21.18,-92.47,30.92,0,0,0,0,Line
310,3143,3008,0.04389,0.1073,0.01405,98,0,0,0,0,1,0,0,-20.35,26.17,20.82,-26.48,0,0,0,0,Line
311,3009,3024,0.0285,0.17117,0.02323,98,0,0,0,0,1,0,0,-0.69,-2.84,0.69,0.41,0,0,0,0,Line
312,3146,3009,0.03539,0.14683,0.02492,149,0,0,0,0,1,0,0,-50.1,17.35,51.06,-16.02,0,0,0,0,Line
313,3010,3076,0.02704,0.16239,0.02204,98,0,0,0,0,1,0,0,-14.57,2.3,14.63,-4.15,0,0,0,0,Line
314,3093,3010,0.02325,0.1396,0.01894,98,0,0,0,0,1,0,0,-9.87,1.86,9.9,-3.62,0,0,0,0,Line
315,3011,3012,0.01814,0.1036,0.01557,98,0,0,0,0,1,0,0,-6.99,-0.86,6.99,-0.7,0,0,0,0,Line
316,3011,3124,0.02409,0.1376,0.02068,98,0,0,0,0,1,0,0,-20.15,-6.83,20.25,5.24,0,0,0,0,Line
317,3012,6226,0.01815,0.10369,0.01558,98,0,0,0,0,1,0,0,-7.56,0.54,7.57,-2.1,0,0,0,0,Line
318,3013,3077,0.00833,0.05,0.00679,98,0,0,0,0,1,0,0,-12.26,43.6,12.43,-43.32,0,0,0,0,Line
319,3014,3124,0.04522,0.19779,0.03012,149,0,0,0,0,1,0,0,55.4,-15.54,-53.99,18.56,0,0,0,0,Line
320,6212,3014,0.01229,0.05481,0.00804,149,0,0,0,0,1,0,0,78.12,-6.95,-77.4,9.31,0,0,0,0,Line
321,3015,3121,0.00527,0.03162,0.00429,98,0,0,0,0,1,0,0,-33.72,-1.87,33.77,1.77,0,0,0,0,Line
322,3015,3127,0.01148,0.0656,0.00986,98,0,0,0,0,1,0,0,-16.09,-3.22,16.12,2.37,0,0,0,0,Line
323,3015,3128,0.00752,0.04513,0.00612,98,0,0,0,0,1,0,0,44.44,3.57,-44.3,-3.33,0,0,0,0,Line
324,3017,3016,0.00189,0.07277,0,200,0,0,1,0,1,0,0,127.13,-3.11,-126.83,14.65,0,0,0,0,Transformer
325,3016,3083,0.00919,0.05252,0.00789,221,0,0,0,0,1,0,0,74.16,-19.95,-73.64,22.14,0,0,0,0,Line
326,3016,3103,0.00883,0.03662,0.00621,149,0,0,0,0,1,0,0,-56.41,19.73,56.72,-19.09,0,0,0,0,Line
327,3016,3131,0.03765,0.09203,0.01205,98,0,0,0,0,1,0,0,0.14,-7.27,-0.13,6.07,0,0,0,0,Line
328,3139,3016,0.02927,0.12143,0.02061,221,0,0,0,0,1,0,0,-105.54,19.13,108.93,-7.16,0,0,0,0,Line
329,3019,3018,0.00052,0.03897,0,142.2,0,0,1,0,1,0,0,-75.89,-1.2,75.92,3.31,0,0,0,0,Transformer
330,3019,3018,0.00053,0.03897,0,142.2,0,0,1,0,1,0,0,-75.89,-1.18,75.92,3.3,0,0,0,0,Transformer
331,3020,3018,0.00133,0.06779,0,200,0,0,1,0,1,0,0,112.5,-0.04,-112.34,8.13,0,0,0,0,Transformer
332,3018,3050,0.01395,0.13638,0.2624,548,0,0,0,0,1,0,0,64.64,-16.92,-64.09,-5.58,0,0,0,0,Line
333,3018,3058,0.0091,0.0889,0.17104,548,0,0,0,0,1,0,0,-104.15,2.18,105.09,-11.26,0,0,0,0,Line
334,3024,3019,0.01378,0.07869,0.01182,98,0,0,0,0,1,0,0,-10.82,-3.28,10.84,2.12,0,0,0,0,Line
335,3114,3019,0.01054,0.07345,0.01201,221,0,0,0,0,1,0,0,-92.59,-0.01,93.46,4.82,0,0,0,0,Line
336,3114,3019,0.01054,0.07345,0.01201,221,0,0,0,0,1,0,0,-92.59,-0.01,93.46,4.82,0,0,0,0,Line
337,3049,3021,0.01086,0.07565,0.01237,221,0,0,0,0,1,0,0,129.71,-12.21,-127.91,23.52,0,0,0,0,Line
338,5397,3021,0.02082,0.09277,0.0136,149,0,0,0,0,1,0,0,-53.58,13.85,54.21,-12.44,0,0,0,0,Line
339,3033,3022,0.06611,0.16158,0.02116,98,0,0,0,0,1,0,0,30.54,-6.86,-29.92,6.26,0,0,0,0,Line
340,3085,3022,0.01233,0.07039,0.01058,98,0,0,0,0,1,0,0,-5.3,12.29,5.33,-13.23,0,0,0,0,Line
341,3049,3023,0.01656,0.0738,0.01082,149,0,0,0,0,1,0,0,-74.42,-8.71,75.33,11.63,0,0,0,0,Line
342,3023,3067,0.09726,0.23774,0.03113,98,0,0,0,0,1,0,0,-46.88,21.24,49.38,-18.44,0,0,0,0,Line
343,3023,3115,0.03509,0.21073,0.0286,98,0,0,0,0,1,0,0,-38.85,17.4,39.47,-16.66,0,0,0,0,Line
344,3035,3025,0.05582,0.13643,0.01786,98,0,0,0,0,1,0,0,10.47,-2.86,-10.41,1.2,0,0,0,0,Line
345,3025,3036,0.0401,0.16637,0.02823,149,0,0,0,0,1,0,0,-36.26,6.79,36.8,-7.38,0,0,0,0,Line
346,3025,3101,0.02809,0.12288,0.01871,193.7,0,0,0,0,1,0,0,32.99,-11.86,-32.65,11.42,0,0,0,0,Line
347,3027,3026,0.00258,0.11301,0,250,0,0,1,0,1,0,0,-9.53,-4.41,9.53,4.53,0,0,0,0,Transformer
348,3028,3026,0.00048,0.03228,0,270,0,0,1,0,1,0,0,150,30.9,-149.9,-23.9,0,0,0,0,Transformer
349,3026,5395,0.00227,0.01625,0.02963,443,0,0,0,0,1,0,0,140.36,19.37,-139.93,-19.42,0,0,0,0,Line
350,3027,3102,0.02467,0.05926,0.00804,221,0,0,0,0,1,0,0,9.53,4.41,-9.51,-5.19,0,0,0,0,Line
351,3147,3029,0.01187,0.06781,0.01019,250,0,0,0,0,1,0,0,-59.46,9.24,59.87,-8,0,0,0,0,Line
352,3029,5241,0.01232,0.05113,0.00868,149,0,0,0,0,1,0,0,-64.73,6.62,65.22,-5.51,0,0,0,0,Line
353,3030,3072,0.00885,0.05057,0.0076,190,0,0,0,0,1,0,0,-44.96,27.35,45.2,-26.82,0,0,0,0,Line
354,3114,3030,0.02646,0.10977,0.01863,149,0,0,0,0,1,0,0,86.87,-27.83,-84.76,34.62,0,0,0,0,Line
355,3054,3031,0.03288,0.08037,0.01052,98,0,0,0,0,1,0,0,-4.53,11.65,4.58,-12.59,0,0,0,0,Line
356,3031,3070,0.03731,0.09121,0.01194,150,0,0,0,0,1,0,0,-90.54,23.15,93.78,-16.46,0,0,0,0,Line
357,3031,3140,0.02073,0.09067,0.01381,149,0,0,0,0,1,0,0,71.23,-14.73,-70.14,18.07,0,0,0,0,Line
358,3032,3094,0.00583,0.04065,0.00664,250,0,0,0,0,1,0,0,-167.8,-1.17,169.42,11.76,0,0,0,0,Line
359,3099,3032,0.00703,0.03076,0.00468,149,0,0,0,0,1,0,0,-94.29,21.85,94.94,-19.48,0,0,0,0,Line
360,3034,3033,0.00593,0.17201,0,125,0,0,1,0,1,0,0,97.87,16.69,-97.32,-0.71,0,0,0,0,Transformer
361,3136,3033,0.00696,0.01672,0.00227,250,0,0,0,0,1,0,0,-66.47,-7.07,66.78,7.58,0,0,0,0,Line
362,3035,3066,0.08317,0.2033,0.02662,98,0,0,0,0,1,0,0,-13.93,1.88,14.1,-4.2,0,0,0,0,Line
363,3036,3066,0.03434,0.19612,0.02947,98,0,0,0,0,1,0,0,8.27,-5.76,-8.24,2.91,0,0,0,0,Line
364,3038,3037,0.00411,0.1621,0,123,0,0,1,0,1,0,0,59.57,-11.88,-59.42,17.75,0,0,0,0,Transformer
365,3039,3037,0.00051,0.03079,0,280,0,0,1,0,1,0,0,156.75,32.46,-156.63,-25.17,0,0,0,0,Transformer
366,3078,3037,0.00125,0.01223,0.02354,548,0,0,0,0,1,0,0,-58.85,-23.41,58.89,21.38,0,0,0,0,Line
367,3037,3088,0.00895,0.08746,0.16828,548,0,0,0,0,1,0,0,157.16,-13.96,-155.07,16.45,0,0,0,0,Line
368,3038,3080,0.00768,0.04384,0.00659,98,0,0,0,0,1,0,0,42.61,-9.82,-42.47,9.97,0,0,0,0,Line
369,3085,3038,0.00471,0.02825,0.00383,250,0,0,0,0,1,0,0,102.69,-19.07,-102.18,21.7,0,0,0,0,Line
370,3072,3040,0.02206,0.09153,0.01553,149,0,0,0,0,1,0,0,-72.89,38.14,74.34,-33.73,0,0,0,0,Line
371,3139,3040,0.01922,0.08563,0.01256,250,0,0,0,0,1,0,0,90.63,-23.35,-88.95,29.59,0,0,0,0,Line
372,3042,3041,0.00322,0.18545,0,240,0,0,1,0,1,0,0,100.1,-2.84,-99.78,21.08,0,0,0,0,Transformer
373,3043,3041,0.00205,0.14897,0,57,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
374,3044,3041,0.00154,0.10487,0,112,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
375,3045,3041,0.00096,0.05895,0,550,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Transformer
376,3041,3046,0.0031,0.02,0.05832,820,0,0,0,0,1,0,0,485.46,-63.99,-478.44,103.09,0,0,0,0,Line
377,3041,3058,0.00347,0.02481,0.04523,750,0,0,0,0,1,0,0,-385.68,42.91,390.63,-12.34,0,0,0,0,Line
378,3042,3064,0.02146,0.09562,0.01402,221,0,0,0,0,1,0,0,-8.15,-12.62,8.2,11.37,0,0,0,0,Line
379,3111,3042,0.01081,0.04816,0.00706,221,0,0,0,0,1,0,0,85.57,-9.03,-84.79,11.77,0,0,0,0,Line
380,3047,3046,0.00338,0.14142,0,290,0,0,1,0,1,0,0,180.29,17.57,-179.25,26.17,0,0,0,0,Transformer
381,3048,3046,0.00027,0.016,0,1500,0,0,1,0,1,0,0,-767.45,37.37,768.96,52.21,0,0,0,0,Transformer
382,3048,3046,0.00027,0.016,0,1500,0,0,1,0,1,0,0,-767.45,37.37,768.96,52.21,0,0,0,0,Transformer
383,3046,3078,0.00316,0.0309,0.05946,820,0,0,0,0,1,0,0,-494.73,93.89,502.3,-26.15,0,0,0,0,Line
384,3082,3046,0.00313,0.03062,0.05891,750,0,0,0,0,1,0,0,390.04,-33.7,-385.49,71.99,0,0,0,0,Line
385,3047,3064,0.01369,0.045,0.00446,221,0,0,0,0,1,0,0,-72.86,40.18,73.75,-37.71,0,0,0,0,Line
386,3129,3047,0.02116,0.05173,0.00677,221,0,0,0,0,1,0,0,110.27,-45.28,-107.43,51.5,0,0,0,0,Line
387,3048,5045,0.0011,0.013,0.63,2295,0,0,0,0,1,0,0,1034.14,23.74,-1022.95,42.73,0,0,0,0,Line
388,3048,5045,0.0011,0.013,0.63,2295,0,0,0,0,1,0,0,1034.14,23.74,-1022.95,42.73,0,0,0,0,Line
389,3048,5120,0.0013,0.015,1.02,2295,0,0,0,0,1,0,0,626.4,-110.72,-621.52,58.98,0,0,0,0,Line
390,3048,5394,0.0013,0.015,1.02,2020,0,0,0,0,1,0,0,-156.39,-36.29,156.69,-67.7,0,0,0,0,Line
391,3051,3050,0.00147,0.09038,0,122,0,0,1,0,1,0,0,-37.45,1.21,37.47,-0.01,0,0,0,0,Transformer
392,3051,3050,0.00147,0.09038,0,122,0,0,1,0,1,0,0,-37.45,1.21,37.47,-0.01,0,0,0,0,Transformer
393,4014,3050,0.01665,0.16272,0.31309,548,0,0,0,0,1,0,0,-202.62,36.62,209.54,-2.07,0,0,0,0,Line
394,3052,3093,0.03727,0.22382,0.03037,98,0,0,0,0,1,0,0,-4.82,0.28,4.83,-3.29,0,0,0,0,Line
395,3052,3107,0.01629,0.09779,0.01327,98,0,0,0,0,1,0,0,3.08,3.79,-3.07,-5.1,0,0,0,0,Line
396,3054,3053,0.00422,0.16643,0,103,0,0,1,0,1,0,0,4.53,-11.65,-4.52,11.91,0,0,0,0,Transformer
397,3055,3053,0.00065,0.02944,0,330,0,0,1,0,1,0,0,183.88,29.03,-183.67,-19.6,0,0,0,0,Transformer
398,3056,3053,0.00099,0.0556,0,260,0,0,1,0,1,0,0,183.88,20.55,-183.57,-2.95,0,0,0,0,Transformer
399,3057,3053,0.00152,0.05399,0,220,0,0,1,0,1,0,0,183.88,18.83,-183.4,-1.77,0,0,0,0,Transformer
400,3058,3053,0.003,0.03,0.06,1000,0,0,0,0,1,0,0,198.23,-7.96,-197.12,12.57,0,0,0,0,Line
401,3082,3053,0.00152,0.0149,0.02867,548,0,0,0,0,1,0,0,-110.29,-29.9,110.48,28.7,0,0,0,0,Line
402,3053,3088,0.00333,0.03466,0.11812,750,0,0,0,0,1,0,0,320.9,-14.43,-317.68,35.42,0,0,0,0,Line
403,3053,3088,0.00333,0.03466,0.11812,750,0,0,0,0,1,0,0,320.9,-14.43,-317.68,35.42,0,0,0,0,Line
404,3059,3058,0.00178,0.135,0,250,0,0,1,0,1,0,0,89.24,-10.45,-89.1,21.02,0,0,0,0,Transformer
405,3060,3058,0.00205,0.114,0,200,0,0,1,0,1,0,0,124.22,10.79,-123.93,5.6,0,0,0,0,Transformer
406,3061,3058,0.00132,0.0814,0,155,0,0,1,0,1,0,0,124.22,10.59,-124.03,1.1,0,0,0,0,Transformer
407,3062,3058,0.00115,0.04113,0,190,0,0,1,0,1,0,0,124.22,12.87,-124.05,-6.94,0,0,0,0,Transformer
408,3063,3058,0.00159,0.0585,0,190,0,0,1,0,1,0,0,124.22,10.23,-123.99,-1.83,0,0,0,0,Transformer
409,3059,3111,0.01912,0.04672,0.00612,221,0,0,0,0,1,0,0,-25.83,14.17,25.99,-14.4,0,0,0,0,Line
410,3065,3064,0.00856,0.17814,0,110,0,0,1,0,1,0,0,60.37,-11.59,-60.05,18.3,0,0,0,0,Transformer
411,3064,3141,0.01218,0.05051,0.00857,149,0,0,0,0,1,0,0,-21.91,8.04,21.97,-8.66,0,0,0,0,Line
412,3066,3142,0.03037,0.17347,0.02607,98,0,0,0,0,1,0,0,-27.9,-4.96,28.13,3.57,0,0,0,0,Line
413,3068,3067,0.00117,0.04824,0,200,0,0,1,0,1,0,0,112.5,22.42,-112.36,-16.55,0,0,0,0,Transformer
