,bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin,lam_P,lam_Q,mu_Vmax,mu_Vmin,bus_name
1073,6024,1,84.99,24.08,0,238.26,6,1.03,-58.4771,115.0,23,1.1,0.9,0.0,0,0,0,bus_6024
1074,6025,1,64.63,18.31,0,343.3,6,1.03,-56.6483,115.0,26,1.1,0.9,0.0,0,0,0,bus_6025
1075,6026,1,22.12,6.27,0,0.0,6,1.00378,-55.4708,115.0,26,1.1,0.9,0.0,0,0,0,bus_6026
1076,6027,1,64.98,18.41,0,0.0,6,1.0196,-52.0777,115.0,23,1.1,0.9,0.0,0,0,0,bus_6027
1077,6028,1,103.35,29.28,0,0.0,6,0.9987450000000001,-56.4984,115.0,23,1.1,0.9,0.0,0,0,0,bus_6028
1078,6029,1,6.98,1.98,0,0.0,6,1.0222200000000001,-46.0918,115.0,24,1.1,0.9,0.0,0,0,0,bus_6029
1079,6030,1,0.0,0.0,0,0.0,6,1.01725,-35.5493,230.0,24,1.1,0.9,0.0,0,0,0,bus_6030
1080,6031,1,29.18,8.27,0,0.0,6,1.01292,-38.1754,115.0,24,1.1,0.9,0.0,0,0,0,bus_6031
1081,6032,1,36.4,10.31,0,0.0,6,1.00177,-59.0254,115.0,23,1.1,0.9,0.0,0,0,0,bus_6032
1082,6033,1,0.0,0.0,0,0.0,6,1.02257,-50.3606,500.0,23,1.1,0.9,0.0,0,0,0,bus_6033
1083,6034,1,0.0,0.0,0,0.0,6,1.01468,-52.4908,230.0,23,1.1,0.9,0.0,0,0,0,bus_6034
1084,6035,1,206.37,58.47,0,0.0,6,1.00672,-55.4542,115.0,23,1.1,0.9,0.0,0,0,0,bus_6035
1085,6036,1,0.0,0.0,0,0.0,6,1.0156,-51.2786,230.0,22,1.1,0.9,0.0,0,0,0,bus_6036
1086,6037,1,147.53,41.8,0,0.0,6,1.0116399999999999,-53.9506,115.0,22,1.1,0.9,0.0,0,0,0,bus_6037
1087,6038,1,0.0,0.0,0,0.0,6,1.02972,-48.8695,500.0,23,1.1,0.9,0.0,0,0,0,bus_6038
1088,6039,1,0.0,0.0,0,0.0,6,1.01328,-52.6721,230.0,23,1.1,0.9,0.0,0,0,0,bus_6039
1089,6040,1,80.78,22.89,0,0.0,6,1.00334,-56.5093,115.0,23,1.1,0.9,0.0,0,0,0,bus_6040
1090,6041,2,0.0,0.0,0,0.0,6,1.0337,-48.8739,13.8,23,1.1,0.9,0.0,0,0,0,bus_6041
1091,6042,2,0.0,0.0,0,0.0,6,1.04,-48.8773,13.8,23,1.1,0.9,0.0,0,0,0,bus_6042
1092,6043,1,148.3,42.02,0,0.0,6,1.0010299999999999,-54.983000000000004,115.0,26,1.1,0.9,0.0,0,0,0,bus_6043
1093,6044,1,18.3,5.18,0,0.0,6,1.0018,-56.251000000000005,115.0,26,1.1,0.9,0.0,0,0,0,bus_6044
1094,6045,1,0.0,0.0,0,0.0,6,1.02712,-48.4341,500.0,26,1.1,0.9,0.0,0,0,0,bus_6045
1095,6046,1,0.0,0.0,0,0.0,6,1.02138,-51.5277,230.0,26,1.1,0.9,0.0,0,0,0,bus_6046
1096,6047,1,149.85,42.46,0,0.0,6,1.01492,-55.9613,115.0,26,1.1,0.9,0.0,0,0,0,bus_6047
1097,6048,2,0.0,0.0,0,0.0,6,1.02712,-48.4341,13.8,26,1.1,0.9,0.0,0,0,0,bus_6048
1098,6049,2,0.0,0.0,0,0.0,6,1.02712,-48.4341,13.8,26,1.1,0.9,0.0,0,0,0,bus_6049
1099,6050,2,0.0,0.0,0,0.0,6,1.02712,-48.4341,13.8,26,1.1,0.9,0.0,0,0,0,bus_6050
1100,6051,2,0.0,0.0,0,0.0,6,1.0344,-47.6545,13.8,26,1.1,0.9,0.0,0,0,0,bus_6051
1101,6052,2,0.0,0.0,0,0.0,6,1.02712,-48.4341,13.8,26,1.1,0.9,0.0,0,0,0,bus_6052
1102,6053,2,0.0,0.0,0,0.0,6,1.0354,-47.5361,13.8,26,1.1,0.9,0.0,0,0,0,bus_6053
1103,6054,2,0.0,0.0,0,0.0,6,1.04,-46.7303,13.8,26,1.1,0.9,0.0,0,0,0,bus_6054
1104,6055,1,4.93,1.4,0,0.0,6,1.0257100000000001,-58.2569,115.0,26,1.1,0.9,0.0,0,0,0,bus_6055
1105,6056,1,0.0,0.0,0,0.0,6,1.02532,-46.0353,500.0,22,1.1,0.9,0.0,0,0,0,bus_6056
1106,6057,1,0.0,0.0,0,0.0,6,1.02049,-48.8793,230.0,22,1.1,0.9,0.0,0,0,0,bus_6057
1107,6058,1,178.64,50.61,0,0.0,6,1.0137200000000002,-51.199,115.0,22,1.1,0.9,0.0,0,0,0,bus_6058
1108,6059,1,3.44,0.97,0,0.0,6,1.02621,-54.8554,115.0,26,1.1,0.9,0.0,0,0,0,bus_6059
1109,6060,1,74.53,21.12,0,0.0,6,1.00929,-57.3401,115.0,26,1.1,0.9,0.0,0,0,0,bus_6060
1110,6061,1,147.9,41.91,0,0.0,6,1.00347,-57.2937,115.0,23,1.1,0.9,0.0,0,0,0,bus_6061
1111,6062,1,0.0,0.0,0,0.0,6,1.02014,-33.631,500.0,25,1.1,0.9,0.0,0,0,0,bus_6062
1112,6063,1,0.0,0.0,0,0.0,6,1.01686,-36.6631,230.0,25,1.1,0.9,0.0,0,0,0,bus_6063
1113,6064,1,82.48,23.37,0,0.0,6,1.01026,-39.9404,115.0,25,1.1,0.9,0.0,0,0,0,bus_6064
1114,6065,1,14.86,4.21,0,0.0,6,1.00647,-56.3197,115.0,23,1.1,0.9,0.0,0,0,0,bus_6065
1115,6066,1,0.0,0.0,0,0.0,6,1.02701,-46.6457,500.0,22,1.1,0.9,0.0,0,0,0,bus_6066
1116,6067,1,0.0,0.0,0,0.0,6,1.0211700000000001,-48.9556,230.0,22,1.1,0.9,0.0,0,0,0,bus_6067
1117,6068,1,0.0,0.0,0,0.0,6,1.0145,-52.7631,115.0,22,1.1,0.9,0.0,0,0,0,bus_6068
1118,6069,2,0.0,0.0,0,0.0,6,1.03,-45.8237,18.0,22,1.1,0.9,0.0,0,0,0,bus_6069
1119,6070,2,0.0,0.0,0,0.0,6,1.03,-44.5298,18.0,22,1.1,0.9,0.0,0,0,0,bus_6070
1120,6071,2,0.0,0.0,0,0.0,6,1.03,-46.0869,18.0,22,1.1,0.9,0.0,0,0,0,bus_6071
1121,6072,2,0.0,0.0,0,0.0,6,1.02701,-46.6457,18.0,22,1.1,0.9,0.0,0,0,0,bus_6072
1122,6073,2,0.0,0.0,0,0.0,6,1.03,-45.4856,18.0,22,1.1,0.9,0.0,0,0,0,bus_6073
1123,6074,2,0.0,0.0,0,0.0,6,1.03,-45.4965,18.0,22,1.1,0.9,0.0,0,0,0,bus_6074
1124,6075,1,0.0,0.0,0,0.0,6,1.0212700000000001,-31.9481,500.0,25,1.1,0.9,0.0,0,0,0,bus_6075
1125,6076,1,0.0,0.0,0,0.0,6,1.02213,-34.1157,230.0,25,1.1,0.9,0.0,0,0,0,bus_6076
1126,6077,1,0.0,0.0,0,0.0,6,1.02181,-36.1996,115.0,25,1.1,0.9,0.0,0,0,0,bus_6077
1127,6078,2,0.0,0.0,0,0.0,6,1.01262,-28.8316,22.0,25,1.1,0.9,0.0,0,0,0,bus_6078
1128,6079,2,0.0,0.0,0,0.0,6,1.0177399999999999,-30.9477,22.0,25,1.1,0.9,0.0,0,0,0,bus_6079
1129,6080,2,0.0,0.0,0,0.0,6,1.01623,-30.5817,22.0,25,1.1,0.9,0.0,0,0,0,bus_6080
1130,6081,1,0.0,0.0,0,0.0,6,1.0251,-50.1914,115.0,23,1.1,0.9,0.0,0,0,0,bus_6081
1131,6082,2,0.0,0.0,0,0.0,6,1.04,-47.6392,13.8,23,1.1,0.9,0.0,0,0,0,bus_6082
1132,6083,2,0.0,0.0,0,0.0,6,1.04,-41.3058,13.8,23,1.1,0.9,0.0,0,0,0,bus_6083
1133,6084,1,0.0,0.0,0,0.0,6,1.01183,-54.7957,115.0,23,1.1,0.9,0.0,0,0,0,bus_6084
1134,6085,2,0.0,0.0,0,0.0,6,1.01193,-54.5295,13.8,23,1.1,0.9,0.0,0,0,0,bus_6085
1135,6086,2,0.0,0.0,0,0.0,6,1.0119799999999999,-52.1118,13.8,23,1.1,0.9,0.0,0,0,0,bus_6086
1136,6087,2,0.0,0.0,0,0.0,6,1.01183,-54.7957,13.8,23,1.1,0.9,0.0,0,0,0,bus_6087
1137,6088,2,0.0,0.0,0,0.0,6,1.01203,-54.3753,13.8,23,1.1,0.9,0.0,0,0,0,bus_6088
1138,6089,2,0.0,0.0,0,0.0,6,1.01205,-53.2989,13.8,23,1.1,0.9,0.0,0,0,0,bus_6089
1139,6090,2,0.0,0.0,0,0.0,6,1.01203,-53.1036,13.8,23,1.1,0.9,0.0,0,0,0,bus_6090
1140,6091,1,37.81,10.71,0,114.19,6,1.03,-58.2239,115.0,23,1.1,0.9,0.0,0,0,0,bus_6091
1141,6092,1,35.66,10.1,0,44.78,6,1.03,-47.5866,115.0,24,1.1,0.9,0.0,0,0,0,bus_6092
1142,6093,1,40.54,11.49,0,0.0,6,1.0036200000000002,-55.5282,115.0,22,1.1,0.9,0.0,0,0,0,bus_6093
1143,6094,1,67.98,19.26,0,0.0,6,1.01052,-55.0589,115.0,22,1.1,0.9,0.0,0,0,0,bus_6094
1144,6095,1,68.37,19.37,0,0.0,6,1.01209,-57.0501,115.0,23,1.1,0.9,0.0,0,0,0,bus_6095
1145,6096,1,25.78,7.3,0,72.69,6,1.03,-52.8496,115.0,24,1.1,0.9,0.0,0,0,0,bus_6096
1146,6097,1,105.36,29.85,0,0.0,6,1.00166,-56.0496,115.0,26,1.1,0.9,0.0,0,0,0,bus_6097
1147,6098,1,132.22,37.46,0,0.0,6,1.00247,-57.8115,115.0,23,1.1,0.9,0.0,0,0,0,bus_6098
1148,6099,1,21.38,6.06,0,0.0,6,1.00381,-56.2269,115.0,26,1.1,0.9,0.0,0,0,0,bus_6099
1149,6100,1,37.71,10.69,0,0.0,6,1.00346,-56.3508,115.0,22,1.1,0.9,0.0,0,0,0,bus_6100
1150,6101,1,0.0,0.0,0,0.0,6,1.02399,-32.928000000000004,500.0,25,1.1,0.9,0.0,0,0,0,bus_6101
1151,6102,1,0.0,0.0,0,0.0,6,1.02241,-36.0251,230.0,25,1.1,0.9,0.0,0,0,0,bus_6102
1152,6103,1,34.21,9.69,0,54.27,6,1.03,-41.754,115.0,25,1.1,0.9,0.0,0,0,0,bus_6103
1153,6104,2,0.0,0.0,0,0.0,6,1.03131,-32.139,13.8,25,1.1,0.9,0.0,0,0,0,bus_6104
1154,6105,2,0.0,0.0,0,0.0,6,1.03555,-31.6617,13.8,25,1.1,0.9,0.0,0,0,0,bus_6105
1155,6106,2,0.0,0.0,0,0.0,6,1.0299,-32.3019,13.8,25,1.1,0.9,0.0,0,0,0,bus_6106
1156,6107,1,0.0,0.0,0,0.0,6,1.03338,-47.501000000000005,500.0,25,1.1,0.9,0.0,0,0,0,bus_6107
1157,6108,1,0.0,0.0,0,0.0,6,1.01736,-47.6199,230.0,25,1.1,0.9,0.0,0,0,0,bus_6108
1158,6109,1,14.44,4.09,0,0.0,6,1.02074,-50.4854,115.0,25,1.1,0.9,0.0,0,0,0,bus_6109
1159,6110,2,0.0,0.0,0,0.0,6,1.04,-45.7446,13.8,25,1.1,0.9,0.0,0,0,0,bus_6110
1160,6111,2,0.0,0.0,0,0.0,6,1.04,-45.8003,13.8,25,1.1,0.9,0.0,0,0,0,bus_6111
1161,6112,1,16.16,4.58,0,0.0,6,1.0078799999999999,-54.5207,115.0,26,1.1,0.9,0.0,0,0,0,bus_6112
1162,6113,1,20.52,5.81,0,0.0,6,0.9987590000000001,-57.1406,115.0,23,1.1,0.9,0.0,0,0,0,bus_6113
1163,6114,1,70.54,19.99,0,0.0,6,0.993453,-57.778999999999996,115.0,26,1.1,0.9,0.0,0,0,0,bus_6114
1164,6115,1,131.13,37.15,0,0.0,6,1.00226,-56.5272,115.0,22,1.1,0.9,0.0,0,0,0,bus_6115
1165,6116,1,56.85,16.11,0,0.0,6,1.0038200000000002,-57.6468,115.0,23,1.1,0.9,0.0,0,0,0,bus_6116
1166,6117,1,27.2,7.71,0,0.0,6,1.0245799999999998,-44.0648,115.0,25,1.1,0.9,0.0,0,0,0,bus_6117
1167,6118,1,0.0,0.0,0,0.0,6,1.0316299999999998,-49.0182,500.0,23,1.1,0.9,0.0,0,0,0,bus_6118
1168,6119,1,0.0,0.0,0,0.0,6,1.0196,-52.5314,230.0,23,1.1,0.9,0.0,0,0,0,bus_6119
1169,6120,1,195.3,55.33,0,0.0,6,1.01816,-55.7595,115.0,23,1.1,0.9,0.0,0,0,0,bus_6120
1170,6121,1,120.8,34.23,0,0.0,6,1.01176,-56.1792,115.0,26,1.1,0.9,0.0,0,0,0,bus_6121
1171,6122,1,22.71,6.43,0,0.0,6,1.01131,-39.1006,115.0,24,1.1,0.9,0.0,0,0,0,bus_6122
1172,6123,1,45.11,12.78,0,0.0,6,1.0015100000000001,-57.0888,115.0,23,1.1,0.9,0.0,0,0,0,bus_6123
1173,6124,1,57.42,16.27,0,0.0,6,1.00862,-53.3762,115.0,22,1.1,0.9,0.0,0,0,0,bus_6124
1174,6125,1,2.59,0.73,0,0.0,6,1.00102,-53.5935,115.0,22,1.1,0.9,0.0,0,0,0,bus_6125
1175,6126,1,50.38,14.27,0,0.0,6,1.00081,-56.5132,115.0,23,1.1,0.9,0.0,0,0,0,bus_6126
1176,6127,1,25.24,7.15,0,38.28,6,1.03,-52.7372,115.0,25,1.1,0.9,0.0,0,0,0,bus_6127
1177,6128,1,52.8,14.96,0,0.0,6,0.998975,-57.8006,115.0,26,1.1,0.9,0.0,0,0,0,bus_6128
1178,6129,1,9.86,2.79,0,0.0,6,1.00363,-56.7147,115.0,26,1.1,0.9,0.0,0,0,0,bus_6129
1179,6130,1,13.4,3.8,0,0.0,6,1.00158,-56.1961,115.0,23,1.1,0.9,0.0,0,0,0,bus_6130
1180,6131,1,43.85,12.43,0,0.0,6,1.00483,-56.8717,115.0,22,1.1,0.9,0.0,0,0,0,bus_6131
1181,6132,1,64.74,18.34,0,0.0,6,0.9918530000000001,-58.0114,115.0,23,1.1,0.9,0.0,0,0,0,bus_6132
1182,6133,1,10.44,2.96,0,0.0,6,1.01813,-49.4191,115.0,25,1.1,0.9,0.0,0,0,0,bus_6133
1183,6134,1,7.62,2.16,0,0.0,6,1.0232299999999999,-56.8402,115.0,23,1.1,0.9,0.0,0,0,0,bus_6134
1184,6135,1,21.71,6.15,0,0.0,6,1.00925,-37.6839,115.0,25,1.1,0.9,0.0,0,0,0,bus_6135
1185,6136,1,71.18,20.17,0,0.0,6,1.01429,-56.9272,115.0,23,1.1,0.9,0.0,0,0,0,bus_6136
1186,6137,1,42.18,11.95,0,0.0,6,0.990701,-58.9857,115.0,23,1.1,0.9,0.0,0,0,0,bus_6137
1187,6138,1,27.68,7.84,0,0.0,6,1.0121,-58.5661,115.0,26,1.1,0.9,0.0,0,0,0,bus_6138
1188,6139,1,9.61,2.72,0,0.0,6,1.0142,-52.2191,115.0,25,1.1,0.9,0.0,0,0,0,bus_6139
1189,6140,1,11.69,3.31,0,0.0,6,1.0200200000000001,-55.9014,115.0,23,1.1,0.9,0.0,0,0,0,bus_6140
1190,6141,1,0.0,0.0,0,0.0,6,1.0268700000000002,-45.6922,500.0,22,1.1,0.9,0.0,0,0,0,bus_6141
1191,6142,1,0.0,0.0,0,0.0,6,1.0217200000000002,-49.2424,230.0,22,1.1,0.9,0.0,0,0,0,bus_6142
1192,6143,1,0.0,0.0,0,0.0,6,1.0232700000000001,-52.7448,115.0,22,1.1,0.9,0.0,0,0,0,bus_6143
1193,6144,2,0.0,0.0,0,0.0,6,1.0268700000000002,-45.6922,13.8,22,1.1,0.9,0.0,0,0,0,bus_6144
1194,6145,2,0.0,0.0,0,0.0,6,1.03,-42.5302,13.8,22,1.1,0.9,0.0,0,0,0,bus_6145
1195,6146,2,0.0,0.0,0,0.0,6,1.03,-42.6469,13.8,22,1.1,0.9,0.0,0,0,0,bus_6146
1196,6147,2,0.0,0.0,0,0.0,6,1.03,-43.3397,13.8,22,1.1,0.9,0.0,0,0,0,bus_6147
1197,6148,2,0.0,0.0,0,0.0,6,1.0268700000000002,-45.6922,13.8,22,1.1,0.9,0.0,0,0,0,bus_6148
1198,6149,2,0.0,0.0,0,0.0,6,1.03,-45.1146,13.8,22,1.1,0.9,0.0,0,0,0,bus_6149
1199,6150,1,117.27,33.23,0,0.0,6,1.01894,-57.0822,115.0,26,1.1,0.9,0.0,0,0,0,bus_6150
1200,6151,1,16.14,4.57,0,52.6,6,1.03,-42.8634,115.0,25,1.1,0.9,0.0,0,0,0,bus_6151
1201,6152,1,0.0,0.0,0,0.0,6,1.01946,-52.3327,230.0,26,1.1,0.9,0.0,0,0,0,bus_6152
1202,6153,1,107.97,30.59,0,0.0,6,1.00178,-54.4472,115.0,26,1.1,0.9,0.0,0,0,0,bus_6153
1203,6154,1,43.1,12.21,0,0.0,6,1.00393,-55.5948,115.0,23,1.1,0.9,0.0,0,0,0,bus_6154
1204,6155,1,37.02,10.49,0,0.0,6,0.9980760000000001,-55.3947,115.0,26,1.1,0.9,0.0,0,0,0,bus_6155
1205,6156,1,52.66,14.92,0,0.0,6,1.0183,-51.0476,115.0,23,1.1,0.9,0.0,0,0,0,bus_6156
1206,6157,1,28.81,8.16,0,0.0,6,1.00624,-58.3052,115.0,26,1.1,0.9,0.0,0,0,0,bus_6157
1207,6158,1,5.64,1.6,0,68.03,6,1.03,-43.4862,115.0,25,1.1,0.9,0.0,0,0,0,bus_6158
1208,6159,1,91.04,25.79,0,0.0,6,1.00883,-55.5513,115.0,22,1.1,0.9,0.0,0,0,0,bus_6159
1209,6160,1,98.28,27.85,0,0.0,6,0.998801,-56.8143,115.0,23,1.1,0.9,0.0,0,0,0,bus_6160
1210,6161,1,0.0,0.0,0,0.0,6,1.02617,-44.8344,500.0,22,1.1,0.9,0.0,0,0,0,bus_6161
1211,6162,1,0.0,0.0,0,0.0,6,1.02278,-48.3908,230.0,22,1.1,0.9,0.0,0,0,0,bus_6162
1212,6163,1,0.0,0.0,0,0.0,6,1.0166600000000001,-50.9037,115.0,22,1.1,0.9,0.0,0,0,0,bus_6163
1213,6164,2,0.0,0.0,0,0.0,6,1.03,-44.1797,13.8,22,1.1,0.9,0.0,0,0,0,bus_6164
1214,6165,2,0.0,0.0,0,0.0,6,1.03,-44.1055,13.8,22,1.1,0.9,0.0,0,0,0,bus_6165
1215,6166,2,0.0,0.0,0,0.0,6,1.03,-44.5289,13.8,22,1.1,0.9,0.0,0,0,0,bus_6166
1216,6167,2,0.0,0.0,0,0.0,6,1.03,-44.2614,13.8,22,1.1,0.9,0.0,0,0,0,bus_6167
1217,6168,1,138.23,39.17,0,0.0,6,1.00035,-57.35,115.0,26,1.1,0.9,0.0,0,0,0,bus_6168
1218,6169,1,0.0,0.0,0,0.0,6,1.02911,-45.3431,500.0,26,1.1,0.9,0.0,0,0,0,bus_6169
1219,6170,1,0.0,0.0,0,0.0,6,1.0236100000000001,-49.5329,230.0,26,1.1,0.9,0.0,0,0,0,bus_6170
1220,6171,1,113.76,32.23,0,0.0,6,1.0107700000000002,-52.7052,115.0,26,1.1,0.9,0.0,0,0,0,bus_6171
1221,6172,1,0.0,0.0,0,0.0,6,1.0157200000000002,-36.3816,230.0,24,1.1,0.9,0.0,0,0,0,bus_6172
1222,6173,1,35.48,10.05,0,0.0,6,1.01607,-38.5401,115.0,24,1.1,0.9,0.0,0,0,0,bus_6173
1223,6174,1,95.75,27.13,0,0.0,6,1.01308,-56.4234,115.0,22,1.1,0.9,0.0,0,0,0,bus_6174
1224,6175,1,96.6,27.37,0,0.0,6,0.9974770000000001,-57.2282,115.0,23,1.1,0.9,0.0,0,0,0,bus_6175
1225,6176,1,45.32,12.84,0,0.0,6,1.00986,-55.9918,115.0,23,1.1,0.9,0.0,0,0,0,bus_6176
1226,6177,1,0.0,0.0,0,378.13,6,1.03,-51.4361,230.0,26,1.1,0.9,0.0,0,0,0,bus_6177
1227,6178,1,134.45,38.09,0,0.0,6,1.0159200000000002,-54.5351,115.0,26,1.1,0.9,0.0,0,0,0,bus_6178
1228,6179,1,11.85,3.36,0,0.0,6,1.0117,-56.2733,115.0,26,1.1,0.9,0.0,0,0,0,bus_6179
1229,6180,1,34.14,9.67,0,0.0,6,0.9988290000000001,-54.9096,115.0,22,1.1,0.9,0.0,0,0,0,bus_6180
1230,6181,1,49.13,13.92,0,0.0,6,1.01486,-56.315,115.0,23,1.1,0.9,0.0,0,0,0,bus_6181
1231,6182,1,95.83,27.15,0,0.0,6,1.0010299999999999,-57.6922,115.0,26,1.1,0.9,0.0,0,0,0,bus_6182
1232,6183,1,26.97,7.64,0,0.0,6,1.01691,-43.2537,115.0,25,1.1,0.9,0.0,0,0,0,bus_6183
1233,6184,1,48.39,13.71,0,0.0,6,0.994561,-58.0318,115.0,23,1.1,0.9,0.0,0,0,0,bus_6184
1234,6185,1,20.84,5.9,0,0.0,6,0.9969040000000001,-57.8282,115.0,23,1.1,0.9,0.0,0,0,0,bus_6185
1235,6186,1,39.37,11.15,0,0.0,6,1.00475,-56.2874,115.0,23,1.1,0.9,0.0,0,0,0,bus_6186
1236,6187,1,80.44,22.79,0,0.0,6,1.0025700000000002,-56.8473,115.0,23,1.1,0.9,0.0,0,0,0,bus_6187
1237,6188,1,0.0,0.0,0,0.0,6,1.02004,-33.5509,230.0,25,1.1,0.9,0.0,0,0,0,bus_6188
1238,6189,1,27.37,7.75,0,0.0,6,1.0175299999999998,-36.2256,115.0,25,1.1,0.9,0.0,0,0,0,bus_6189
1239,6190,1,18.47,5.23,0,0.0,6,1.01995,-46.5697,115.0,24,1.1,0.9,0.0,0,0,0,bus_6190
1240,6191,1,16.77,4.75,0,0.0,6,1.00378,-55.4803,115.0,22,1.1,0.9,0.0,0,0,0,bus_6191
1241,6192,1,0.0,0.0,0,0.0,6,1.01278,-43.0756,230.0,25,1.1,0.9,0.0,0,0,0,bus_6192
1242,6193,1,35.69,10.11,0,0.0,6,1.00704,-44.9185,115.0,25,1.1,0.9,0.0,0,0,0,bus_6193
1243,6194,1,44.42,12.59,0,0.0,6,0.998936,-55.9221,115.0,23,1.1,0.9,0.0,0,0,0,bus_6194
1244,6195,1,2.66,0.75,0,0.0,6,0.99755,-39.2705,115.0,25,1.1,0.9,0.0,0,0,0,bus_6195
1245,6196,1,21.28,6.03,0,0.0,6,1.00934,-54.9081,115.0,23,1.1,0.9,0.0,0,0,0,bus_6196
1246,6197,1,0.0,0.0,0,0.0,6,1.02414,-47.9658,500.0,26,1.1,0.9,0.0,0,0,0,bus_6197
1247,6198,1,0.0,0.0,0,0.0,6,1.0161799999999999,-52.5053,230.0,26,1.1,0.9,0.0,0,0,0,bus_6198
1248,6199,1,239.74,67.93,0,0.0,6,1.01414,-55.2501,115.0,26,1.1,0.9,0.0,0,0,0,bus_6199
1249,6200,1,46.28,13.11,0,0.0,6,0.998099,-56.5427,115.0,26,1.1,0.9,0.0,0,0,0,bus_6200
1250,6201,1,39.07,11.07,0,0.0,6,1.00883,-57.7694,115.0,26,1.1,0.9,0.0,0,0,0,bus_6201
1251,6202,1,16.63,4.71,0,0.0,6,1.01724,-51.9155,115.0,22,1.1,0.9,0.0,0,0,0,bus_6202
1252,6203,1,117.59,33.32,0,0.0,6,1.0017399999999999,-57.1682,115.0,26,1.1,0.9,0.0,0,0,0,bus_6203
1253,6204,1,7.81,2.21,0,0.0,6,1.00352,-56.4074,115.0,26,1.1,0.9,0.0,0,0,0,bus_6204
1254,6205,1,121.95,34.55,0,0.0,6,0.9964290000000001,-56.5733,115.0,23,1.1,0.9,0.0,0,0,0,bus_6205
1255,6206,1,18.83,5.34,0,0.0,6,1.00932,-44.4087,115.0,25,1.1,0.9,0.0,0,0,0,bus_6206
1256,6207,1,29.32,8.31,0,134.19,6,1.03,-57.6172,115.0,23,1.1,0.9,0.0,0,0,0,bus_6207
1257,6208,1,140.96,39.94,0,0.0,6,1.01725,-58.1897,115.0,23,1.1,0.9,0.0,0,0,0,bus_6208
1258,6209,1,7.52,2.13,0,0.0,6,1.01085,-55.306000000000004,115.0,26,1.1,0.9,0.0,0,0,0,bus_6209
1259,6210,1,0.0,0.0,0,0.0,6,1.03692,-45.8628,500.0,23,1.1,0.9,0.0,0,0,0,bus_6210
1260,6211,1,0.0,0.0,0,0.0,6,1.03183,-47.8193,230.0,23,1.1,0.9,0.0,0,0,0,bus_6211
1261,6212,1,0.0,0.0,0,0.0,6,1.02619,-50.4459,115.0,23,1.1,0.9,0.0,0,0,0,bus_6212
1262,6213,2,0.0,0.0,0,0.0,6,1.04,-41.6302,13.8,23,1.1,0.9,0.0,0,0,0,bus_6213
1263,6214,2,0.0,0.0,0,0.0,6,1.04,-37.7554,13.8,23,1.1,0.9,0.0,0,0,0,bus_6214
1264,6215,2,0.0,0.0,0,0.0,6,1.04,-43.7814,13.8,23,1.1,0.9,0.0,0,0,0,bus_6215
1265,6216,2,0.0,0.0,0,0.0,6,1.04,-41.1782,13.8,23,1.1,0.9,0.0,0,0,0,bus_6216
1266,6217,1,52.96,15.01,0,0.0,6,0.992884,-59.3286,115.0,23,1.1,0.9,0.0,0,0,0,bus_6217
1267,6218,1,51.24,14.52,0,0.0,6,0.995567,-55.9259,115.0,23,1.1,0.9,0.0,0,0,0,bus_6218
1268,6219,1,63.93,18.11,0,0.0,6,1.00527,-57.8601,115.0,23,1.1,0.9,0.0,0,0,0,bus_6219
1269,6220,1,96.5,27.34,0,0.0,6,1.00807,-55.1565,115.0,22,1.1,0.9,0.0,0,0,0,bus_6220
1270,6221,1,9.16,2.6,0,57.61,6,1.03,-49.1755,115.0,22,1.1,0.9,0.0,0,0,0,bus_6221
1271,6222,1,0.0,0.0,0,0.0,6,1.0086700000000002,-53.2941,230.0,23,1.1,0.9,0.0,0,0,0,bus_6222
1272,6223,1,166.84,47.27,0,0.0,6,1.0005899999999999,-55.8024,115.0,23,1.1,0.9,0.0,0,0,0,bus_6223
1273,6224,1,116.67,33.06,0,0.0,6,1.00989,-58.0313,115.0,23,1.1,0.9,0.0,0,0,0,bus_6224
1274,6225,1,85.25,24.15,0,0.0,6,0.998072,-56.6945,115.0,26,1.1,0.9,0.0,0,0,0,bus_6225
1275,6226,1,18.02,5.11,0,0.0,6,1.01845,-59.7519,115.0,26,1.1,0.9,0.0,0,0,0,bus_6226
1276,6227,1,126.35,35.8,0,0.0,6,0.9946450000000001,-57.138999999999996,115.0,23,1.1,0.9,0.0,0,0,0,bus_6227
1277,6228,1,0.0,0.0,0,0.0,6,1.02406,-46.769,500.0,22,1.1,0.9,0.0,0,0,0,bus_6228
1278,6229,1,0.0,0.0,0,274.67,6,1.03,-50.8961,230.0,22,1.1,0.9,0.0,0,0,0,bus_6229
1279,6230,1,191.51,54.26,0,0.0,6,1.01191,-54.7815,115.0,22,1.1,0.9,0.0,0,0,0,bus_6230
1280,6231,1,70.51,19.98,0,0.0,6,0.9955510000000001,-56.5328,115.0,23,1.1,0.9,0.0,0,0,0,bus_6231
1281,6232,1,66.63,18.88,0,0.0,6,1.00519,-53.7482,115.0,23,1.1,0.9,0.0,0,0,0,bus_6232
1282,6233,1,65.09,18.44,0,0.0,6,0.996451,-57.3668,115.0,23,1.1,0.9,0.0,0,0,0,bus_6233
1283,6234,1,0.0,0.0,0,0.0,6,1.02435,-48.688,500.0,26,1.1,0.9,0.0,0,0,0,bus_6234
