Bus2001,Bus2002,Bus2003,Bus2004,Bus2005,Bus2006,Bus2007,Bus2008,Bus2009,Bus2010,Bus2011,Bus2012,Bus2013,Bus2014,Bus2015,Bus2016,Bus2017,Bus2018,Bus2019,Bus2020,Bus2021,Bus2022,Bus2023,Bus2024,Bus2025,Bus2026,Bus2027,Bus2028,Bus2029,Bus2030,Bus2031,Bus2032,Bus2033,Bus2034,Bus2035,Bus2036,Bus2037,Bus2038,Bus2039,Bus2040,Bus2041,Bus2042,Bus2043,Bus2044,Bus2045,Bus2046,Bus2047,Bus2048,Bus2049,Bus2050,Bus2051,Bus2052,Bus2053,Bus2054,Bus2055,Bus2056,Bus2057,Bus2058,Bus2059,Bus2060
0.0,31.16,20.172,0.0,5.504,0.0,0.0,1.824,0.71,1.616,4.858,0.0,0.0,5.391,1.289,2.482,3.781,3.657,0.0,2.247,0.0,2.125,0.97,2.686,4.168,0.0,0.0,2.054,14.062,8.419,4.781,1.253,0.0,2.088,2.735,0.0,2.95,0.0,0.0,95.76,3.2,3.522,8.665,0.0,2.17,5.723,6.867,4.612,4.827,6.673,7.751,86.234,42.28,9.935,3.033,4.301,0.0,46.0,6.143,0.314
0.0,112.72,19.126,0.0,9.335,0.0,0.0,1.677,1.067,1.137,5.305,0.0,0.0,2.638,1.27,2.523,2.697,3.215,0.0,2.475,0.0,3.904,0.445,3.252,2.845,0.0,0.0,3.336,19.437,12.052,7.799,1.175,0.0,4.482,11.669,0.0,4.274,0.0,0.0,86.52,6.794,3.037,12.142,0.0,2.238,8.997,7.164,4.684,4.566,4.873,8.444,101.618,70.44,5.663,3.767,3.723,0.0,45.36,6.093,0.273
0.0,136.18,15.096,0.0,8.253,0.0,0.0,1.368,1.106,1.577,9.722,0.0,0.0,2.762,1.319,2.338,2.67,8.283,0.0,4.59,0.0,2.707,0.466,2.526,2.506,0.0,0.0,3.13,22.478,16.269,9.209,0.83,0.0,6.892,13.038,0.0,6.178,0.0,0.0,83.96,8.408,2.794,14.969,0.0,2.733,5.646,7.72,4.63,6.758,3.026,8.289,127.281,84.4,5.131,5.47,4.375,0.0,48.28,4.042,0.34
0.0,129.66,17.148,0.0,8.514,0.0,0.0,2.458,0.521,1.459,10.632,0.0,0.0,2.074,1.108,2.061,2.885,7.727,0.0,3.548,0.0,3.138,0.52,2.814,2.247,0.0,0.0,1.921,23.084,16.663,7.861,1.056,0.0,7.22,12.81,0.0,4.417,0.0,0.0,82.16,8.746,4.727,24.426,0.0,3.08,4.669,7.726,3.889,7.647,2.809,5.285,128.323,74.68,7.495,5.063,3.026,0.0,51.56,4.163,0.285
0.0,134.04,17.106,0.0,6.625,0.0,0.0,1.962,0.494,1.26,10.418,0.0,0.0,2.427,1.321,2.326,4.377,5.577,0.0,3.522,0.0,1.966,0.589,2.864,2.052,0.0,0.0,1.733,22.219,15.446,7.345,0.721,0.0,6.579,19.308,0.0,5.492,0.0,0.0,76.6,7.388,8.426,19.65,0.0,2.786,5.511,7.365,3.758,6.234,2.714,5.153,124.304,73.8,8.717,3.063,3.179,0.0,56.8,3.735,0.241
0.0,131.98,17.924,0.0,4.304,0.0,0.0,1.838,0.51,1.437,10.476,0.0,0.0,2.556,2.647,2.574,3.416,4.835,0.0,2.327,0.0,2.231,0.516,2.536,1.86,0.0,0.0,1.784,21.693,15.832,6.42,0.774,0.0,6.437,20.439,0.0,5.488,0.0,0.0,79.92,6.505,8.279,22.176,0.0,3.873,4.434,7.62,4.88,5.857,2.74,3.583,119.484,64.92,8.297,3.575,2.836,0.0,55.0,3.825,0.235
0.0,99.68,15.789,0.0,3.621,0.0,0.0,1.55,0.476,1.094,10.849,0.0,0.0,1.966,1.521,3.046,3.195,5.29,0.0,1.968,0.0,2.813,0.259,2.595,1.728,0.0,0.0,1.901,21.299,15.14,5.889,1.268,0.0,6.016,12.288,0.0,3.738,0.0,0.0,77.36,6.65,7.631,18.923,0.0,3.005,5.085,6.93,4.649,5.191,3.135,4.248,121.854,71.36,6.257,3.236,3.34,0.0,51.2,3.325,0.83
0.0,115.56,14.077,0.0,4.94,0.0,0.0,1.835,0.448,1.311,10.78,0.0,0.0,2.378,1.475,2.306,4.247,3.392,0.0,4.005,0.0,3.361,0.339,2.239,2.811,0.0,0.0,1.733,22.831,16.863,6.252,0.829,0.0,6.218,10.076,0.0,3.543,0.0,0.0,74.36,10.153,7.535,17.083,0.0,2.396,4.973,7.299,5.165,5.948,2.651,4.328,115.406,71.88,6.668,3.987,3.895,0.0,46.96,3.218,0.241
0.0,112.4,13.609,0.0,3.828,0.0,0.0,1.79,0.51,1.46,11.604,0.0,0.0,1.987,1.625,2.66,4.621,3.371,0.0,4.092,0.0,2.048,0.271,2.13,2.299,0.0,0.0,2.106,21.139,17.762,6.238,1.056,0.0,6.558,9.367,0.0,4.239,0.0,0.0,76.92,6.255,10.012,17.658,0.0,2.445,5.587,5.982,5.0,8.387,2.965,5.815,99.01,67.8,5.323,2.793,2.829,0.0,43.68,3.908,0.181
0.0,81.92,11.074,0.0,4.199,0.0,0.0,1.955,0.539,1.123,10.637,0.0,0.0,2.089,1.507,3.4,5.25,3.917,0.0,4.763,0.0,2.078,0.321,2.105,2.038,0.0,0.0,2.584,22.1,15.789,7.482,1.88,0.0,7.089,10.337,0.0,5.124,0.0,0.0,74.0,6.964,6.919,19.521,0.0,2.561,4.915,6.16,6.395,4.575,3.499,3.375,105.222,74.4,5.589,5.416,3.249,0.0,49.36,3.715,0.234
0.0,60.74,11.591,0.0,3.636,0.0,0.0,2.556,0.543,1.262,10.62,0.0,0.0,6.136,1.88,4.03,4.607,3.449,0.0,4.459,0.0,2.887,0.348,2.81,2.267,0.0,0.0,3.482,22.445,16.19,6.475,1.708,0.0,7.547,17.501,0.0,5.403,0.0,0.0,87.64,6.95,7.195,15.32,0.0,2.702,5.139,6.933,7.363,5.358,4.544,4.028,93.604,58.08,5.8,4.265,3.987,0.0,51.72,3.543,0.222
0.0,42.97,13.665,0.0,4.783,0.0,0.0,2.594,0.576,1.486,5.023,0.0,0.0,3.326,1.93,5.599,6.392,4.626,0.0,2.879,0.0,4.046,0.625,4.516,2.468,0.0,0.0,2.772,16.204,12.867,4.045,1.374,0.0,3.083,19.13,0.0,2.928,0.0,0.0,84.92,1.905,7.557,10.336,0.0,2.487,5.586,11.594,8.848,7.641,4.803,6.089,89.14,19.96,6.05,5.764,3.543,0.0,54.04,4.71,0.236
0.0,38.1,11.998,0.0,3.897,0.0,0.0,2.332,0.553,1.829,4.5,0.0,0.0,3.107,1.655,4.037,5.391,3.898,0.0,2.03,0.0,4.895,0.718,4.125,4.102,0.0,0.0,0.932,8.406,4.568,1.523,1.423,0.0,2.153,11.459,0.0,2.656,0.0,0.0,82.64,1.546,4.628,10.263,0.0,2.369,5.926,9.789,11.569,5.543,4.332,12.074,98.396,4.52,8.915,5.294,4.108,0.0,52.36,2.497,0.344
0.0,39.92,11.666,0.0,5.687,0.0,0.0,2.001,0.544,2.009,4.341,0.0,0.0,2.816,1.707,5.278,3.448,4.08,0.0,2.418,0.0,2.688,0.642,3.971,3.62,0.0,0.0,0.965,8.113,4.136,1.959,1.43,0.0,1.413,1.673,0.0,2.906,0.0,0.0,79.24,1.566,3.601,9.925,0.0,2.613,7.344,7.211,10.293,6.201,6.054,8.685,88.186,28.16,5.384,11.18,4.016,0.0,52.44,2.341,0.861
0.0,37.6,11.265,0.0,5.384,0.0,0.0,1.992,0.527,2.639,4.549,0.0,0.0,3.0,1.584,2.184,3.461,4.961,0.0,2.045,0.0,3.124,0.697,6.651,3.305,0.0,0.0,1.017,8.163,4.245,1.784,1.409,0.0,1.702,2.143,0.0,2.859,0.0,0.0,81.2,1.567,3.904,9.563,0.0,2.291,7.598,6.242,6.61,6.135,4.879,7.078,81.544,41.12,4.602,12.226,3.694,0.0,49.44,3.887,0.213
0.0,37.57,10.04,0.0,5.134,0.0,0.0,1.793,0.466,4.58,4.347,0.0,0.0,6.681,1.665,2.642,3.783,7.643,0.0,2.019,0.0,2.123,0.654,2.595,7.608,0.0,0.0,1.017,8.499,4.229,3.908,1.585,0.0,1.696,2.313,0.0,2.499,0.0,0.0,79.16,1.486,3.345,6.441,0.0,5.016,7.444,5.323,5.999,7.069,4.283,5.92,65.76,41.4,5.728,7.663,3.245,0.0,48.44,5.419,0.223
0.0,42.215,10.145,0.0,4.209,0.0,0.0,1.827,0.523,2.58,4.532,0.0,0.0,3.228,1.576,3.653,5.647,5.139,0.0,2.149,0.0,4.925,0.69,2.987,5.338,0.0,0.0,0.962,8.484,4.197,1.672,1.666,0.0,1.201,2.279,0.0,2.333,0.0,0.0,78.64,1.844,3.673,6.425,0.0,3.959,5.053,7.109,4.259,6.097,3.841,5.534,66.281,40.2,5.479,6.579,4.007,0.0,47.96,3.52,0.237
0.0,37.2075,10.163,0.0,3.689,0.0,0.0,1.647,0.559,1.656,4.496,0.0,0.0,3.23,1.75,2.169,3.857,3.712,0.0,2.013,0.0,2.728,0.669,2.677,3.256,0.0,0.0,0.915,7.986,4.21,1.805,1.622,0.0,1.716,2.358,0.0,2.323,0.0,0.0,60.88,1.582,3.701,6.039,0.0,2.198,4.181,5.55,3.721,3.217,4.644,4.687,68.723,37.92,3.503,7.541,2.757,0.0,42.6,3.344,0.239
0.0,38.01375,10.665,0.0,3.735,0.0,0.0,1.763,0.576,1.742,4.497,0.0,0.0,2.432,1.538,2.038,4.493,3.936,0.0,2.063,0.0,1.938,0.677,2.634,2.62,0.0,0.0,1.035,7.464,4.431,2.441,1.684,0.0,1.437,2.299,0.0,2.344,0.0,0.0,61.6,1.755,3.464,6.014,0.0,2.501,6.001,4.224,2.909,3.1,2.753,4.759,70.822,40.04,3.198,3.202,2.843,0.0,39.76,2.107,0.23
0.0,36.996875,10.36,0.0,3.711,0.0,0.0,1.767,0.568,1.622,4.635,0.0,0.0,2.519,1.585,2.264,2.905,4.127,0.0,2.647,0.0,2.01,0.71,2.236,2.331,0.0,0.0,0.988,7.559,4.578,2.142,1.294,0.0,1.405,2.544,0.0,2.344,0.0,0.0,60.32,1.862,3.818,5.862,0.0,2.088,6.929,3.502,2.906,4.058,3.07,4.457,72.321,39.12,2.983,3.001,3.549,0.0,39.64,2.268,0.257
0.0,37.1984375,11.488,0.0,4.539,0.0,0.0,1.681,0.502,1.554,4.558,0.0,0.0,2.849,1.559,1.991,2.818,3.712,0.0,2.358,0.0,1.869,0.631,2.019,2.273,0.0,0.0,0.969,8.453,4.427,2.179,1.214,0.0,1.773,2.333,0.0,2.243,0.0,0.0,60.92,1.629,3.699,5.751,0.0,2.056,6.751,4.313,2.888,2.722,2.276,4.238,72.582,36.8,3.024,2.755,2.622,0.0,38.04,1.903,0.86
0.0,37.45921875,11.339,0.0,3.525,0.0,0.0,1.602,0.481,1.805,4.421,0.0,0.0,2.497,1.099,1.976,3.068,3.775,0.0,2.256,0.0,1.807,0.679,1.822,2.298,0.0,0.0,0.947,8.842,4.381,2.373,1.414,0.0,1.396,2.838,0.0,2.313,0.0,0.0,74.28,1.685,3.588,5.932,0.0,2.16,4.374,3.717,3.507,4.474,2.549,3.951,73.237,38.28,3.026,2.663,3.701,0.0,38.96,2.292,0.301
0.0,37.14,10.315,0.0,3.686,0.0,0.0,1.841,0.53,1.861,4.455,0.0,0.0,3.634,1.376,2.646,3.573,4.335,0.0,2.129,0.0,1.767,0.715,2.212,1.923,0.0,0.0,0.991,8.563,4.637,2.608,1.129,0.0,1.437,2.338,0.0,2.4,0.0,0.0,72.36,1.599,3.687,5.804,0.0,2.327,4.612,4.931,4.484,3.095,2.828,4.012,72.766,38.32,3.229,3.713,2.998,0.0,39.6,2.161,0.239
0.0,39.16,13.745,0.0,3.642,0.0,0.0,1.755,0.555,1.7,4.977,0.0,0.0,2.672,1.028,2.358,3.126,5.504,0.0,2.053,0.0,2.322,0.698,2.332,3.093,0.0,0.0,2.052,9.373,8.441,2.148,1.174,0.0,2.052,2.519,0.0,2.547,0.0,0.0,82.12,1.695,3.823,7.199,0.0,2.231,4.597,6.417,4.743,4.689,2.903,3.984,74.247,38.44,5.895,3.098,3.182,0.0,39.2,6.03,0.312
0.0,42.46,19.402,0.0,4.112,0.0,0.0,2.229,0.703,2.019,4.84,0.0,0.0,4.617,1.206,2.473,3.777,3.47,0.0,1.983,0.0,2.175,0.666,2.305,4.247,0.0,0.0,4.198,13.21,8.463,6.451,1.147,0.0,1.502,2.425,0.0,2.526,0.0,0.0,91.68,2.214,3.51,7.492,0.0,2.118,9.118,5.821,4.182,3.454,7.555,8.236,92.743,45.68,8.522,4.628,4.416,0.0,47.16,6.243,0.254
0.0,117.88,18.09,0.0,6.562,0.0,0.0,2.475,0.517,1.613,5.53,0.0,0.0,2.673,1.201,3.19,2.807,3.493,0.0,2.377,0.0,2.921,0.478,4.173,4.932,0.0,0.0,4.179,20.223,12.849,8.104,1.263,0.0,5.024,10.614,0.0,2.576,0.0,0.0,96.84,7.09,3.804,10.825,0.0,2.14,10.311,8.883,4.555,4.778,3.918,8.371,113.156,69.88,6.327,6.036,3.214,0.0,54.44,6.355,0.399
0.0,130.74,16.874,0.0,6.773,0.0,0.0,1.683,0.516,1.565,11.279,0.0,0.0,2.93,1.102,2.876,3.161,3.601,0.0,4.131,0.0,2.026,0.281,3.349,2.135,0.0,0.0,3.386,23.425,15.741,8.328,1.404,0.0,7.14,11.443,0.0,3.395,0.0,0.0,102.72,7.017,3.636,19.885,0.0,2.955,9.748,7.613,5.1,5.565,5.208,9.227,128.258,74.88,3.446,5.126,3.621,0.0,55.36,5.689,1.133
0.0,120.12,17.761,0.0,7.394,0.0,0.0,1.666,0.485,2.041,11.734,0.0,0.0,2.417,1.27,2.957,3.431,3.091,0.0,3.782,0.0,2.749,0.367,5.391,2.277,0.0,0.0,2.378,24.166,15.826,8.53,1.404,0.0,5.926,13.077,0.0,5.838,0.0,0.0,97.76,6.617,3.804,24.527,0.0,2.331,7.845,9.373,3.457,4.235,3.839,5.997,106.68,73.52,5.198,2.987,2.89,0.0,58.68,4.87,0.568
0.0,119.76,16.722,0.0,6.73,0.0,0.0,1.581,0.644,1.852,12.048,0.0,0.0,2.376,1.177,3.003,3.874,2.648,0.0,3.71,0.0,2.003,0.392,4.707,2.102,0.0,0.0,2.288,23.618,15.153,7.35,1.214,0.0,5.949,10.82,0.0,8.573,0.0,0.0,103.44,6.457,9.409,19.519,0.0,2.432,6.574,10.908,3.009,5.392,3.341,4.035,115.641,79.48,5.524,3.119,3.738,0.0,53.04,4.014,0.344
0.0,121.82,15.31,0.0,7.336,0.0,0.0,1.814,0.529,1.495,11.514,0.0,0.0,2.729,2.209,2.74,3.228,4.308,0.0,4.102,0.0,2.267,0.423,3.187,2.034,0.0,0.0,2.22,23.236,14.59,9.17,1.48,0.0,6.158,13.151,0.0,8.655,0.0,0.0,109.44,6.691,12.169,18.192,0.0,3.411,8.549,8.789,5.643,4.598,3.037,3.738,117.133,66.52,4.677,4.982,3.193,0.0,57.24,3.796,0.32
0.0,95.34,16.243,0.0,4.048,0.0,0.0,2.311,0.49,1.467,10.911,0.0,0.0,2.468,1.412,4.164,3.075,3.56,0.0,6.093,0.0,1.843,0.775,5.163,1.829,0.0,0.0,2.642,23.278,14.11,10.037,1.67,0.0,8.053,10.316,0.0,5.563,0.0,0.0,116.92,6.798,8.285,15.291,0.0,3.601,7.511,7.296,4.685,5.822,2.752,4.705,117.399,78.6,5.4,2.768,3.558,0.0,58.84,4.281,0.797
0.0,111.16,19.723,0.0,3.975,0.0,0.0,1.87,0.487,1.005,11.447,0.0,0.0,2.539,1.431,4.589,3.295,3.712,0.0,5.233,0.0,2.154,0.268,7.303,2.386,0.0,0.0,3.042,22.965,14.467,10.889,1.331,0.0,8.52,12.612,0.0,5.615,0.0,0.0,109.0,6.169,7.537,16.037,0.0,2.25,4.84,7.193,3.966,4.568,2.8,4.26,113.831,75.4,6.363,4.892,3.211,0.0,59.24,4.942,1.05
0.0,106.39,18.585,0.0,2.364,0.0,0.0,1.748,0.499,0.777,11.426,0.0,0.0,3.876,1.456,4.734,3.356,4.631,0.0,4.858,0.0,1.857,0.295,6.076,3.166,0.0,0.0,2.885,22.486,15.128,11.426,1.25,0.0,6.88,12.009,0.0,5.23,0.0,0.0,86.72,6.356,8.725,18.481,0.0,2.528,6.262,8.595,4.111,6.049,2.145,3.971,96.902,66.4,5.613,3.034,3.799,0.0,59.8,4.866,1.039
0.0,84.245,22.634,0.0,2.542,0.0,0.0,1.866,0.535,1.412,11.311,0.0,0.0,4.494,2.743,3.449,2.925,3.82,0.0,5.389,0.0,1.687,0.277,4.698,3.815,0.0,0.0,2.977,22.963,16.405,11.501,1.292,0.0,7.877,11.494,0.0,6.902,0.0,0.0,89.28,5.99,11.503,15.916,0.0,2.135,6.029,5.923,5.778,4.397,2.048,4.506,84.48,76.4,5.892,6.275,3.268,0.0,55.92,4.89,1.459
0.0,65.3725,19.012,0.0,4.521,0.0,0.0,1.978,0.519,1.819,11.254,0.0,0.0,7.218,2.682,5.301,3.238,3.678,0.0,5.869,0.0,2.08,0.288,4.789,3.626,0.0,0.0,2.778,24.903,16.34,11.281,1.517,0.0,8.96,10.692,0.0,7.493,0.0,0.0,123.2,6.073,13.862,15.769,0.0,2.175,6.321,5.912,5.297,6.222,3.167,5.745,85.213,62.56,6.36,8.068,4.348,0.0,46.88,5.123,1.102
0.0,53.20625,19.166,0.0,5.773,0.0,0.0,2.587,0.505,6.563,7.618,0.0,0.0,9.547,2.659,2.9,4.809,4.194,0.0,6.559,0.0,2.848,0.619,4.575,4.345,0.0,0.0,2.805,19.138,11.649,8.642,1.568,0.0,5.731,13.451,0.0,8.433,0.0,0.0,123.96,1.972,16.839,8.384,0.0,2.576,7.169,8.6,6.186,9.137,2.76,7.492,80.692,40.28,7.183,5.553,4.177,0.0,52.96,5.073,1.137
0.0,42.603125,13.882,0.0,6.368,0.0,0.0,2.686,0.617,2.739,5.575,0.0,0.0,8.408,1.676,3.314,4.303,3.546,0.0,3.736,0.0,3.83,0.667,6.644,5.904,0.0,0.0,0.673,11.064,5.012,6.177,4.517,0.0,1.684,12.161,0.0,3.926,0.0,0.0,121.88,1.622,16.49,5.978,0.0,2.603,10.765,11.898,6.021,7.669,4.299,15.001,83.472,10.88,8.097,5.79,4.486,0.0,54.36,4.721,1.301
0.0,43.4615625,10.3,0.0,4.665,0.0,0.0,2.367,0.559,1.963,4.46,0.0,0.0,3.099,1.568,2.901,4.212,3.188,0.0,2.131,0.0,3.199,0.715,4.639,4.735,0.0,0.0,0.862,9.987,8.8,6.013,3.9985,0.0,2.197,4.692,0.0,3.027,0.0,0.0,115.2,1.683,14.242,5.983,0.0,2.174,9.274,12.264,7.092,7.58,3.678,11.397,84.242,29.36,7.01,5.567,3.997,0.0,52.96,4.291,1.075
0.0,42.68078125,11.078,0.0,4.464,0.0,0.0,2.427,0.619,2.036,4.897,0.0,0.0,3.324,1.399,2.134,3.341,3.436,0.0,2.547,0.0,2.696,0.672,4.669,3.797,0.0,0.0,1.091,10.02,10.697,6.333,3.48,0.0,1.986,2.849,0.0,2.982,0.0,0.0,106.96,1.601,14.357,6.282,0.0,2.223,9.569,9.663,7.33,6.652,6.38,10.373,88.299,41.0,5.95,5.26,4.618,0.0,51.04,4.222,1.069
0.0,47.92,11.189,0.0,4.103,0.0,0.0,2.387,0.584,2.049,4.585,0.0,0.0,2.704,1.537,2.223,3.783,3.194,0.0,2.02,0.0,2.638,0.708,5.902,7.294,0.0,0.0,1.116,10.101,10.679,6.416,3.882,0.0,2.102,3.551,0.0,2.828,0.0,0.0,105.36,1.738,13.531,6.32,0.0,2.158,7.369,10.302,5.745,8.309,6.028,8.69,80.12,40.48,8.251,5.335,3.783,0.0,46.2,3.74,1.018
0.0,36.42,11.72,0.0,7.003,0.0,0.0,1.974,0.611,1.804,4.744,0.0,0.0,6.529,1.411,2.106,3.269,3.165,0.0,2.092,0.0,3.079,0.672,3.465,4.798,0.0,0.0,1.065,9.894,6.339,5.819,2.599,0.0,1.892,3.246,0.0,2.908,0.0,0.0,103.88,1.682,7.46,5.794,0.0,2.3,10.257,7.343,5.178,4.488,3.878,5.244,63.615,40.52,4.764,4.688,4.335,0.0,42.28,3.012,1.948
0.0,29.68,12.153,0.0,3.914,0.0,0.0,2.043,0.493,1.67,4.909,0.0,0.0,4.968,1.431,2.114,6.905,3.182,0.0,2.219,0.0,2.208,0.736,2.853,5.12,0.0,0.0,0.998,10.447,4.884,6.313,1.498,0.0,1.843,2.993,0.0,3.201,0.0,0.0,79.72,1.604,5.089,6.394,0.0,2.607,5.727,4.755,4.165,4.914,2.821,5.208,64.446,38.08,3.562,3.468,3.139,0.0,39.04,2.632,1.067
0.0,29.85,10.517,0.0,3.856,0.0,0.0,1.91,0.635,1.749,4.817,0.0,0.0,2.56,1.402,2.007,4.18,3.191,0.0,2.402,0.0,2.145,0.709,2.16,2.523,0.0,0.0,1.01,9.622,4.998,6.089,1.421,0.0,2.338,3.264,0.0,2.983,0.0,0.0,78.24,1.681,5.083,5.803,0.0,2.182,5.998,4.262,3.883,3.461,2.237,5.804,65.531,37.4,3.368,2.958,4.057,0.0,40.08,2.952,1.362
0.0,30.025,10.343,0.0,3.789,0.0,0.0,1.961,0.609,1.602,4.923,0.0,0.0,2.608,1.332,2.254,4.579,2.919,0.0,2.187,0.0,2.085,0.762,2.266,2.966,0.0,0.0,1.122,10.099,5.071,6.28,1.499,0.0,2.058,3.965,0.0,2.823,0.0,0.0,71.48,1.576,4.917,6.37,0.0,2.136,4.712,5.196,4.127,4.69,3.044,4.941,66.79,36.24,3.294,5.39,3.218,0.0,39.56,2.744,1.257
0.0,30.1125,10.401,0.0,3.894,0.0,0.0,1.768,0.633,1.6,4.856,0.0,0.0,2.865,1.431,2.444,3.737,2.997,0.0,2.831,0.0,2.019,0.701,2.041,2.614,0.0,0.0,1.018,10.031,4.984,5.844,1.118,0.0,2.32,3.486,0.0,2.853,0.0,0.0,71.76,1.651,4.671,5.947,0.0,2.118,5.159,4.289,3.725,3.847,2.74,5.091,69.824,36.44,3.558,3.159,3.814,0.0,38.88,2.522,1.15
0.0,30.22,10.233,0.0,4.447,0.0,0.0,1.759,0.707,2.0,4.998,0.0,0.0,2.566,1.45,2.049,4.602,3.96,0.0,2.255,0.0,1.973,0.715,2.101,2.602,0.0,0.0,1.023,10.457,5.244,5.982,1.148,0.0,1.805,3.37,0.0,2.961,0.0,0.0,94.68,1.72,4.258,6.134,0.0,2.2,8.433,3.863,3.817,4.736,2.37,4.656,68.327,37.24,3.453,3.099,3.3,0.0,39.72,2.718,0.982
0.0,30.94,11.109,0.0,3.942,0.0,0.0,1.644,0.548,1.7,4.439,0.0,0.0,2.884,1.395,2.63,4.278,3.063,0.0,2.381,0.0,2.566,0.969,2.131,2.312,0.0,0.0,1.063,10.535,5.1,6.149,1.078,0.0,1.967,3.896,0.0,2.78,0.0,0.0,93.8,2.279,4.582,6.351,0.0,2.14,4.445,5.073,5.041,4.146,3.128,4.723,69.608,37.08,3.735,3.258,4.14,0.0,40.36,2.7,1.196
0.0,33.24,16.056,0.0,5.402,0.0,0.0,1.838,0.667,1.926,5.065,0.0,0.0,2.558,1.237,2.841,3.617,2.737,0.0,2.218,0.0,2.262,1.987,2.577,2.643,0.0,0.0,1.11,10.823,9.356,6.799,1.374,0.0,1.951,3.354,0.0,3.109,0.0,0.0,103.08,1.859,4.041,7.947,0.0,2.244,5.827,8.677,5.105,3.998,3.002,5.064,70.509,37.2,5.551,3.458,3.89,0.0,40.2,7.002,1.726
0.0,36.29,19.881,0.0,3.859,0.0,0.0,1.503,0.627,2.003,4.833,0.0,0.0,5.164,1.342,3.048,3.916,3.143,0.0,2.347,0.0,2.299,2.115,3.029,3.16,0.0,0.0,4.543,14.582,8.795,9.444,1.203,0.0,2.227,3.973,0.0,3.07,0.0,0.0,103.6,2.63,4.447,8.76,0.0,2.289,9.151,8.708,4.702,4.912,7.031,10.82,73.546,41.76,10.135,4.886,4.153,0.0,48.96,6.572,1.181
0.0,92.675,22.405,0.0,5.37,0.0,0.0,1.961,0.574,1.733,6.187,0.0,0.0,3.715,1.268,3.54,3.102,3.049,0.0,2.079,0.0,4.248,2.071,3.429,2.493,0.0,0.0,3.58,19.969,11.763,11.793,0.83,0.0,5.535,11.671,0.0,2.854,0.0,0.0,108.84,6.452,3.998,15.113,0.0,2.2,12.24,8.324,4.24,4.591,3.476,10.633,83.719,65.76,6.884,8.452,3.408,0.0,52.56,6.044,1.073
0.0,126.9375,17.69,0.0,8.334,0.0,0.0,1.987,0.629,1.756,11.065,0.0,0.0,4.27,1.315,2.554,3.591,2.93,0.0,3.025,0.0,5.041,1.702,3.602,3.921,0.0,0.0,3.856,24.728,15.863,10.668,0.713,0.0,7.325,12.569,0.0,3.086,0.0,0.0,108.08,7.444,4.527,25.335,0.0,2.418,8.321,6.207,3.18,6.113,3.741,11.258,88.027,77.48,4.289,7.13,4.015,0.0,60.44,5.612,1.312
0.0,112.3,18.557,0.0,7.095,0.0,0.0,2.046,0.5,1.573,11.151,0.0,0.0,3.12,1.299,3.657,3.54,2.894,0.0,3.231,0.0,3.886,1.399,7.311,2.153,0.0,0.0,2.643,23.685,16.269,10.829,0.482,0.0,7.178,12.163,0.0,7.486,0.0,0.0,100.04,6.987,7.343,26.565,0.0,2.715,7.725,6.37,4.076,5.281,5.051,9.986,75.563,74.08,6.11,7.354,3.283,0.0,59.2,4.45,1.083
0.0,112.9,16.054,0.0,5.235,0.0,0.0,2.062,0.581,1.616,11.635,0.0,0.0,3.23,1.392,6.683,3.442,2.851,0.0,2.515,0.0,5.465,1.69,6.404,2.251,0.0,0.0,0.725,23.193,16.156,10.917,0.515,0.0,7.387,10.941,0.0,4.039,0.0,0.0,122.64,6.269,7.631,26.636,0.0,2.917,5.484,8.014,4.616,6.126,5.086,9.339,78.945,73.12,7.727,3.548,3.693,0.0,49.96,4.101,0.858
0.0,113.64,15.158,0.0,4.419,0.0,0.0,1.589,0.641,1.501,11.121,0.0,0.0,4.043,1.643,5.982,3.648,2.731,0.0,4.946,0.0,3.244,1.797,7.554,2.581,0.0,0.0,0.704,23.385,16.092,11.343,0.725,0.0,7.262,11.859,0.0,6.148,0.0,0.0,121.16,6.204,7.447,23.278,0.0,2.284,6.505,10.337,4.548,10.864,4.454,7.141,74.421,61.92,9.154,5.184,3.53,0.0,50.68,3.78,0.772
0.0,92.88,17.209,0.0,5.329,0.0,0.0,1.771,1.211,1.228,10.356,0.0,0.0,2.616,2.625,3.661,3.187,3.955,0.0,5.292,0.0,3.263,1.701,6.682,2.242,0.0,0.0,0.804,23.026,17.28,11.097,1.213,0.0,7.156,11.938,0.0,5.381,0.0,0.0,116.32,6.383,7.161,18.575,0.0,2.697,8.16,12.266,5.398,7.305,5.438,5.215,67.426,72.84,9.739,10.106,3.427,0.0,50.64,3.859,1.451
0.0,109.78,18.144,0.0,3.479,0.0,0.0,1.623,0.928,2.983,10.228,0.0,0.0,2.494,1.958,3.367,3.936,6.408,0.0,4.477,0.0,2.99,1.651,3.091,2.004,0.0,0.0,0.945,22.059,17.393,11.157,0.972,0.0,5.988,12.241,0.0,4.85,0.0,0.0,105.28,6.513,7.077,20.056,0.0,2.618,8.644,8.546,3.86,8.602,4.327,4.668,64.401,69.32,8.225,10.996,3.216,0.0,47.88,3.444,0.792
