Bus6001,Bus6002,Bus6003,Bus6004,Bus6005,Bus6006,Bus6007,Bus6008,Bus6009,Bus6010,Bus6011,Bus6012,Bus6013,Bus6014,Bus6015,Bus6016,Bus6017
0.0,0.0,50.185,24.155,25.116,10.16,2.848,15.521,16.413,2.543,2.302,4.876,2.567,1.249,0.461,4.876,2.926
0.0,0.0,52.709,26.39,25.944,11.24,1.79,17.272,14.52,2.19,2.759,2.688,1.213,0.672,0.575,2.688,2.588
0.0,0.0,48.559,23.097,23.444,10.92,1.326,21.718,11.572,3.492,5.277,1.901,1.721,0.332,0.758,1.901,5.965
0.0,0.0,44.998,21.089,20.16,10.76,1.91,19.263,20.186,3.17,8.226,2.419,0.918,1.447,0.998,2.419,2.292
0.0,0.0,35.574,14.77,11.543,5.84,2.93,16.718,24.309,3.175,7.933,1.72,1.868,2.387,0.892,1.72,5.089
0.0,0.0,16.619,10.475,7.45,2.84,6.271,13.099,27.581,5.936,6.918,3.285,2.693,0.333,0.968,3.285,4.542
0.0,0.0,15.564,10.458,4.667,3.16,2.918,10.633,27.358,9.423,9.381,6.507,0.813,3.335,1.606,6.507,2.306
0.0,0.0,13.478,8.122,5.023,3.76,3.748,7.207,18.346,6.833,5.558,5.985,0.722,0.539,3.89,5.985,6.258
0.0,0.0,13.614,9.068,4.937,2.76,3.512,7.132,17.619,7.4,5.293,6.402,0.887,0.449,2.464,6.402,3.094
0.0,0.0,13.035,8.446,3.611,2.12,2.252,7.062,11.819,4.747,4.024,3.052,0.743,0.293,0.612,3.052,1.48
0.0,0.0,12.117,7.969,3.198,2.16,1.944,7.255,10.024,3.579,4.421,1.135,0.707,0.326,0.396,1.135,2.151
0.0,0.0,10.715,6.933,2.913,2.16,1.83,7.458,10.051,4.634,3.127,1.552,1.514,0.714,0.418,1.552,2.694
0.0,0.0,11.611,7.824,2.982,2.24,1.925,6.306,10.3,3.385,2.924,1.116,0.783,0.47,0.496,1.116,1.618
0.0,0.0,11.369,7.044,2.931,2.08,1.889,6.288,10.156,3.655,3.889,0.898,0.788,0.497,0.349,0.898,1.929
0.0,0.0,11.336,7.413,2.958,2.76,1.641,6.413,9.363,3.977,2.998,1.573,0.789,0.391,0.252,1.573,2.229
0.0,0.0,10.778,6.762,2.918,2.28,1.95,6.053,8.464,3.611,3.708,1.118,0.888,0.379,0.328,1.118,2.166
0.0,0.0,10.924,6.999,3.076,2.08,2.21,6.107,8.804,4.167,3.269,5.544,0.756,0.405,0.389,5.544,1.393
0.0,0.0,11.407,7.583,6.934,5.16,1.822,5.654,7.987,5.68,3.019,6.852,0.687,0.454,0.44,6.852,2.252
0.0,0.0,13.26,9.582,22.055,10.12,3.148,7.583,7.979,4.72,4.023,4.459,1.16,2.513,0.699,4.459,2.28
0.0,0.0,28.17,19.86,23.909,12.6,4.653,10.909,7.972,3.426,5.734,5.804,3.235,1.473,0.221,5.804,1.235
0.0,0.0,45.213,23.258,26.25,14.28,2.285,14.522,8.573,2.885,4.7,2.78,2.093,1.617,0.216,2.78,1.688
0.0,0.0,46.432,21.065,26.224,12.92,2.01,17.086,17.765,2.787,4.832,2.731,4.496,3.354,0.31,2.731,1.166
0.0,0.0,46.012,20.333,27.937,13.96,1.952,18.174,21.011,2.535,5.424,2.331,2.674,1.499,0.225,2.331,2.487
0.0,0.0,48.424,21.356,22.323,13.88,2.055,16.549,20.74,2.267,4.89,5.458,3.595,1.43,0.182,5.458,1.634
0.0,0.0,49.266,20.955,21.78,14.32,4.07,17.278,19.031,2.347,3.604,3.656,2.73,1.205,0.287,3.656,1.321
0.0,0.0,51.995,23.257,20.903,14.0,2.46,21.145,18.45,4.95,4.208,3.622,2.892,0.375,0.216,3.622,2.977
0.0,0.0,50.313,22.007,18.305,15.28,1.85,20.616,16.913,5.446,3.597,3.673,3.252,0.305,0.328,3.673,9.316
0.0,0.0,48.973,23.296,17.446,16.36,1.502,16.964,25.301,5.9,5.045,5.319,3.194,0.374,1.647,5.319,8.142
0.0,0.0,36.602,13.652,10.581,3.36,1.618,12.262,26.051,6.001,11.657,7.254,3.166,0.662,3.037,7.254,6.322
0.0,0.0,17.568,10.435,2.628,3.04,2.395,10.448,28.002,5.21,8.416,9.452,2.912,0.656,0.917,9.452,7.032
0.0,0.0,15.675,10.919,2.974,2.8,2.995,10.268,31.829,3.046,12.374,12.985,1.194,1.317,0.839,12.985,3.831
0.0,0.0,13.218,8.516,3.021,4.52,3.185,9.269,28.614,3.122,6.955,10.937,0.652,2.863,0.663,10.937,2.894
0.0,0.0,11.566,7.366,3.135,2.16,2.915,9.094,22.578,3.46,5.776,7.97,0.888,1.615,0.508,7.97,5.527
0.0,0.0,14.522,10.34,3.362,2.16,2.628,7.623,20.23,7.077,5.196,4.893,0.713,0.645,0.455,4.893,1.891
0.0,0.0,10.915,7.219,3.161,2.12,1.913,7.988,17.727,5.422,3.773,3.129,0.705,0.505,0.292,3.129,1.282
0.0,0.0,11.917,8.609,3.096,2.28,1.819,7.622,14.301,2.875,4.516,1.645,1.36,0.477,0.179,1.645,1.928
0.0,0.0,10.951,7.368,3.936,2.52,1.846,6.635,9.884,2.496,2.789,1.431,0.809,0.609,0.314,1.431,2.275
0.0,0.0,11.578,8.182,3.227,2.4,1.834,6.417,9.277,3.821,3.014,0.857,0.709,0.499,0.214,0.857,3.136
0.0,0.0,10.36,7.548,3.129,2.12,2.013,6.569,9.623,3.458,2.47,1.288,0.713,0.784,0.258,1.288,1.553
0.0,0.0,10.7,7.547,3.002,2.16,2.116,6.142,8.851,2.647,2.355,1.36,0.79,0.643,0.276,1.36,1.445
0.0,0.0,10.505,7.494,3.18,2.12,1.696,5.59,9.223,4.402,3.325,2.876,0.705,0.489,0.383,2.876,2.293
0.0,0.0,10.395,7.61,2.765,2.44,2.622,7.24,8.418,4.944,3.536,2.393,0.701,0.532,0.69,2.393,1.913
0.0,0.0,15.65,7.432,2.485,2.52,1.737,8.732,7.345,2.712,4.019,2.55,0.713,0.397,0.491,2.55,2.453
0.0,0.0,19.062,8.429,2.426,5.4,2.524,8.748,7.288,2.508,5.954,6.93,1.446,0.655,0.38,6.93,1.583
0.0,0.0,30.008,10.412,2.661,8.4,1.885,10.237,8.195,2.265,5.996,13.074,0.712,0.452,0.427,13.074,1.914
0.0,0.0,36.705,13.749,3.368,4.4,3.793,11.347,8.209,2.296,7.611,9.929,0.676,0.538,0.547,9.929,1.257
0.0,0.0,40.278,12.838,2.309,4.36,4.663,11.317,7.988,3.633,5.839,8.143,0.679,0.509,0.587,8.143,1.155
0.0,0.0,40.954,11.139,2.315,6.04,7.608,10.206,7.705,2.514,3.925,7.617,0.635,0.562,0.532,7.617,2.575
0.0,0.0,23.45,8.034,2.636,4.24,4.967,10.219,8.728,3.333,4.057,6.663,0.769,0.66,0.437,6.663,1.287
0.0,0.0,18.504,7.337,2.367,2.2,2.646,12.352,11.361,3.666,3.797,6.223,0.644,0.755,0.485,6.223,2.172
0.0,0.0,21.822,8.733,2.577,1.6,2.164,10.638,13.694,5.745,3.759,10.231,1.266,0.916,2.596,10.231,9.281
0.0,0.0,20.262,10.684,2.474,1.88,2.225,11.287,33.771,5.125,5.084,5.506,0.648,0.432,0.368,5.506,7.507
0.0,0.0,15.372,8.233,2.72,2.12,2.25,6.708,29.052,5.129,6.844,6.633,0.966,0.358,0.398,6.633,7.691
0.0,0.0,15.018,10.128,3.345,1.68,1.937,5.781,30.183,7.977,4.187,8.882,0.638,1.147,0.36,8.882,4.667
0.0,0.0,11.939,7.856,2.912,1.92,2.323,5.994,29.835,8.059,8.363,10.906,0.643,0.727,0.478,10.906,2.463
0.0,0.0,11.995,6.688,3.354,2.64,2.433,6.241,30.62,5.467,4.668,10.693,0.648,1.557,0.49,10.693,3.441
0.0,0.0,13.174,8.623,3.397,2.2,3.787,6.625,23.315,8.919,3.642,9.12,0.668,0.764,0.398,9.12,2.624
0.0,0.0,12.295,8.103,3.214,2.16,2.689,6.68,17.757,4.878,4.583,6.119,0.677,0.567,0.492,6.119,2.022
0.0,0.0,11.788,7.592,3.135,2.12,2.47,7.048,11.782,4.373,4.152,3.917,0.71,2.129,0.318,3.917,2.091
0.0,0.0,10.915,7.077,3.171,2.44,2.055,6.724,9.609,2.325,2.816,1.067,1.749,2.984,0.34,1.067,1.899
0.0,0.0,11.48,7.247,3.318,2.64,1.907,6.675,8.826,2.242,2.817,1.26,0.719,0.521,0.337,1.26,1.683
0.0,0.0,10.657,6.332,3.107,2.2,2.276,6.567,9.023,1.783,2.683,1.266,0.736,0.482,0.243,1.266,2.037
0.0,0.0,10.711,6.896,3.171,2.28,2.089,6.416,8.982,2.491,2.626,1.029,0.71,0.643,0.259,1.029,1.446
0.0,0.0,11.543,6.533,3.208,2.48,1.987,6.865,8.746,2.021,2.636,1.306,0.739,0.544,0.26,1.306,2.374
0.0,0.0,10.761,6.694,3.176,2.24,2.284,6.449,8.732,1.725,3.22,0.99,0.723,0.617,0.379,0.99,2.358
0.0,0.0,10.506,8.31,3.925,2.56,2.253,6.919,8.301,2.227,5.682,2.232,0.716,0.502,0.423,2.232,1.275
0.0,0.0,9.066,9.628,2.229,1.76,2.381,6.995,7.254,3.388,3.833,1.49,0.709,0.837,0.168,1.49,1.424
0.0,0.0,8.771,14.195,2.972,1.68,2.562,6.754,7.712,3.859,4.135,10.13,1.5,0.581,0.358,10.13,1.995
0.0,0.0,8.545,14.653,2.685,2.92,3.057,6.211,8.931,3.398,4.811,9.696,0.72,0.599,0.421,9.696,1.434
0.0,0.0,10.29,16.783,2.59,1.64,2.48,6.414,8.237,6.593,4.015,8.422,0.679,0.779,0.393,8.422,2.217
0.0,0.0,12.647,25.537,2.911,2.2,2.515,6.889,7.539,4.456,3.335,5.847,1.509,0.791,0.421,5.847,2.495
0.0,0.0,12.126,10.953,5.131,2.24,2.051,7.19,7.37,3.6,4.527,9.444,0.87,2.082,0.362,9.444,4.024
0.0,0.0,11.953,7.705,3.636,2.4,2.047,7.512,7.689,6.665,4.563,10.344,0.844,1.797,0.804,10.344,5.155
0.0,0.0,17.149,12.43,2.787,1.6,2.408,8.632,7.975,8.765,5.296,9.123,0.842,1.397,1.703,9.123,5.918
0.0,0.0,12.494,7.758,6.148,3.36,3.33,9.116,7.964,8.978,5.195,9.074,0.835,3.555,1.687,9.074,10.25
0.0,0.0,15.899,11.198,2.738,3.96,2.319,8.468,7.772,8.982,6.556,10.001,1.5,2.927,1.358,10.001,7.777
0.0,0.0,14.047,8.826,2.56,1.8,2.045,7.036,7.825,6.668,5.25,8.082,0.722,1.629,3.004,8.082,6.374
0.0,0.0,14.717,9.664,2.903,6.36,2.32,7.188,8.429,6.889,6.119,5.568,0.777,1.572,0.757,5.568,8.242
0.0,0.0,13.628,8.161,3.1,2.24,2.792,6.722,8.886,7.039,7.202,8.453,0.717,1.767,0.51,8.453,6.858
0.0,0.0,13.074,7.436,3.285,2.24,2.659,6.955,9.365,7.289,6.458,9.039,0.722,0.978,0.581,9.039,7.968
0.0,0.0,13.079,8.45,3.38,2.56,4.179,6.545,9.228,7.563,9.701,5.439,0.813,0.889,0.406,5.439,9.039
0.0,0.0,12.511,7.649,3.293,2.32,5.048,6.013,8.861,4.612,4.905,3.96,0.723,0.913,0.454,3.96,4.946
0.0,0.0,10.731,6.259,3.296,2.24,3.524,6.651,8.575,3.591,3.5,2.427,0.766,0.748,0.517,2.427,5.059
0.0,0.0,11.787,7.375,3.148,2.32,2.071,7.324,8.625,2.545,3.572,2.503,1.575,0.675,0.278,2.503,4.478
0.0,0.0,10.561,6.173,3.188,2.48,1.985,6.758,9.536,2.335,3.14,1.478,0.805,0.609,0.254,1.478,4.152
0.0,0.0,11.582,7.216,3.91,2.24,1.823,6.672,8.543,2.386,3.985,1.608,0.809,0.578,0.202,1.608,4.205
0.0,0.0,10.354,6.126,3.426,2.2,2.057,6.814,8.152,2.25,2.656,1.12,0.798,0.623,0.314,1.12,3.47
0.0,0.0,11.665,7.398,3.258,2.44,2.349,6.297,8.204,2.344,3.841,0.84,0.793,0.572,0.245,0.84,2.194
0.0,0.0,10.592,6.504,3.068,2.0,2.224,6.717,8.258,2.09,3.393,5.928,0.995,0.555,1.416,5.928,2.439
0.0,0.0,10.627,7.443,5.702,3.64,1.93,6.431,8.521,3.661,3.632,7.263,0.798,0.543,3.011,7.263,2.349
0.0,0.0,14.962,9.695,21.605,12.72,2.875,9.888,7.441,4.122,3.506,7.713,0.809,0.866,1.732,7.713,1.653
0.0,0.0,30.392,20.14,22.86,12.92,2.373,13.927,7.026,3.405,5.934,3.089,4.83,0.536,0.433,3.089,2.804
0.0,0.0,45.912,21.852,22.94,15.88,1.598,18.312,7.803,3.36,6.585,3.743,2.596,0.851,0.323,3.743,1.625
0.0,0.0,45.219,24.106,23.444,11.52,1.295,19.139,8.255,2.741,6.041,5.082,2.356,0.846,0.352,5.082,1.491
0.0,0.0,47.211,22.645,22.631,14.08,1.325,20.359,8.248,1.921,4.709,7.52,2.768,0.903,0.402,7.52,5.566
0.0,0.0,45.844,20.139,20.437,12.24,1.599,19.695,8.252,2.162,5.351,10.113,2.609,0.812,0.443,10.113,3.541
0.0,0.0,49.512,22.406,22.613,12.08,1.59,18.063,7.94,2.762,3.692,4.725,2.868,0.744,0.283,4.725,2.952
0.0,0.0,48.45,27.726,24.295,13.16,3.229,18.537,8.155,3.97,3.896,4.136,4.867,0.992,0.381,4.136,4.005
0.0,0.0,50.204,27.168,24.709,12.8,1.613,21.02,8.372,5.51,4.901,3.469,4.549,0.742,0.324,3.469,7.717
0.0,0.0,47.076,19.889,28.51,5.44,1.664,18.092,9.353,6.679,5.388,5.751,3.92,1.078,0.438,5.751,9.734
0.0,0.0,38.1,14.42,4.363,3.72,1.981,9.485,8.507,5.899,7.696,5.961,1.064,0.854,0.748,5.961,7.616
0.0,0.0,16.427,15.132,3.001,4.0,2.152,8.095,8.453,7.878,8.988,10.898,1.029,0.79,0.8,10.898,5.57
0.0,0.0,17.269,14.203,4.203,2.4,2.934,7.271,8.354,5.918,7.947,10.565,0.997,0.872,0.874,10.565,6.155
0.0,0.0,11.959,13.449,3.593,2.24,5.727,6.762,8.263,11.015,8.346,10.796,1.007,0.651,0.703,10.796,8.029
0.0,0.0,13.557,8.907,3.259,2.16,3.535,6.923,9.217,8.403,5.237,7.227,0.954,0.561,0.419,7.227,5.484
0.0,0.0,12.237,8.191,3.516,2.24,1.929,6.904,9.22,6.325,4.832,6.371,1.043,1.067,0.351,6.371,4.731
0.0,0.0,11.707,7.473,3.213,2.12,2.318,6.895,8.867,8.151,4.232,2.534,1.003,1.078,0.571,2.534,4.455
0.0,0.0,10.843,6.755,3.139,2.4,2.311,7.423,8.849,4.496,3.737,1.935,1.075,0.784,0.704,1.935,2.577
0.0,0.0,11.294,7.173,3.333,2.72,2.106,7.405,8.821,3.906,5.072,1.579,1.711,0.64,0.285,1.579,4.748
0.0,0.0,10.222,6.65,3.353,2.16,1.96,7.068,8.44,4.098,4.336,1.047,1.106,0.524,0.29,1.047,2.975
0.0,0.0,10.836,6.926,3.174,2.2,1.842,7.7,9.597,4.729,3.727,2.121,1.047,0.725,0.344,2.121,3.427
0.0,0.0,10.927,7.391,3.828,2.2,1.976,6.366,8.541,4.232,3.691,0.818,1.086,0.635,0.266,0.818,4.006
0.0,0.0,10.247,6.789,3.035,2.12,2.192,6.425,8.088,4.13,4.619,4.234,1.076,0.467,0.257,4.234,4.019
0.0,0.0,10.519,7.907,6.607,3.36,2.081,6.567,7.742,4.099,3.757,5.811,1.024,0.65,0.405,5.811,2.925
0.0,0.0,16.291,11.184,31.188,11.48,2.836,8.774,7.629,6.212,2.634,6.974,1.105,0.739,0.55,6.974,2.73
0.0,0.0,28.295,17.883,41.944,13.84,2.082,11.903,7.97,4.429,4.065,5.2,1.41,0.649,0.343,5.2,3.59
0.0,0.0,45.317,22.439,39.803,14.12,4.363,15.44,8.456,3.301,4.744,5.925,1.239,1.721,0.291,5.925,3.509
0.0,0.0,53.292,26.325,42.804,15.76,6.523,16.474,13.361,3.133,2.871,4.914,1.081,3.353,0.291,4.914,5.088
0.0,0.0,53.07,29.447,43.188,12.08,1.963,19.55,20.452,4.551,7.66,7.626,1.137,2.253,0.596,7.626,3.266
0.0,0.0,52.579,25.166,43.354,11.48,2.235,19.126,20.389,4.901,8.077,7.512,0.963,2.502,0.506,7.512,1.965
0.0,0.0,53.579,22.496,44.256,11.64,3.444,18.617,24.91,5.086,7.907,5.975,0.962,2.023,0.381,5.975,3.634
0.0,0.0,54.151,28.312,45.63,9.52,3.2,20.539,20.094,11.091,6.097,4.878,1.037,1.315,0.369,4.878,3.612
0.0,0.0,54.592,30.311,43.912,8.64,3.315,21.325,19.241,8.877,9.325,5.126,0.96,1.03,0.378,5.126,4.297
0.0,0.0,53.572,26.322,43.816,7.84,4.32,19.765,25.941,6.829,7.479,4.976,2.248,0.906,1.562,4.976,8.722
0.0,0.0,43.144,22.903,7.111,3.08,2.788,14.624,38.613,7.569,10.01,8.76,3.587,1.932,1.494,8.76,8.354
0.0,0.0,23.221,15.607,5.162,3.48,1.92,12.182,42.351,7.774,8.489,11.626,1.714,0.452,1.545,11.626,10.577
0.0,0.0,19.874,12.725,4.549,2.76,1.79,10.402,38.448,7.049,9.987,12.746,1.548,0.719,1.738,12.746,8.016
0.0,0.0,17.431,10.167,4.791,2.16,2.588,7.084,28.09,7.212,9.418,11.783,1.018,0.631,2.653,11.783,11.898
0.0,0.0,14.244,7.733,4.426,2.24,2.826,7.754,19.06,5.002,6.742,8.851,0.821,0.558,2.51,8.851,11.058
0.0,0.0,16.239,9.653,3.17,2.32,3.0,7.685,12.393,3.369,4.548,5.247,0.715,1.726,0.689,5.247,6.862
0.0,0.0,13.324,7.432,3.04,2.32,1.87,7.724,11.6,2.874,3.984,3.113,0.648,1.381,0.714,3.113,8.025
0.0,0.0,12.537,6.849,2.897,2.2,2.002,8.511,12.021,2.799,4.629,2.976,0.778,0.875,0.407,2.976,6.384
0.0,0.0,12.937,13.328,3.06,2.8,2.167,7.339,11.288,2.932,3.729,1.919,1.339,1.038,0.279,1.919,6.491
0.0,0.0,13.43,8.749,3.529,2.2,2.121,7.483,10.83,1.982,3.619,1.67,0.718,0.793,0.293,1.67,6.443
0.0,0.0,12.899,7.92,2.884,2.2,2.135,7.218,10.543,2.096,2.894,1.48,0.799,0.683,0.336,1.48,6.363
0.0,0.0,11.453,6.736,3.232,2.44,1.815,7.416,11.14,2.856,4.319,1.072,0.72,0.595,0.273,1.072,4.098
0.0,0.0,12.494,7.468,3.04,2.2,2.327,7.503,10.144,3.157,4.895,6.36,0.757,0.502,0.404,6.36,4.728
0.0,0.0,10.727,6.589,5.687,3.92,2.084,7.198,9.731,2.806,5.824,7.603,0.706,0.553,0.53,7.603,3.36
0.0,0.0,14.317,9.585,25.064,13.24,2.162,9.997,8.673,3.297,6.762,6.752,0.854,1.51,0.561,6.752,4.408
0.0,0.0,26.801,18.299,38.238,14.68,2.104,14.015,9.232,3.49,5.041,3.69,2.782,1.123,0.264,3.69,5.016
0.0,0.0,44.56,23.761,40.817,15.88,2.334,17.804,9.992,4.678,9.079,6.02,3.924,3.066,0.345,6.02,4.471
0.0,0.0,45.888,26.043,41.185,16.6,2.121,19.956,16.61,4.014,3.955,3.272,4.73,1.63,0.35,3.272,4.384
0.0,0.0,46.364,21.232,41.125,17.76,1.989,19.25,20.034,4.725,6.998,3.619,5.384,2.15,0.281,3.619,5.292
0.0,0.0,48.053,20.574,40.666,17.48,2.025,17.772,22.541,4.71,7.279,5.568,5.304,4.012,0.311,5.568,4.699
0.0,0.0,48.464,23.246,44.375,14.92,1.974,18.337,22.85,5.772,4.61,4.092,5.515,3.828,0.379,4.092,4.08
0.0,0.0,53.663,31.708,45.348,12.28,1.711,19.66,20.688,6.635,5.794,4.217,6.528,2.713,0.512,4.217,7.845
0.0,0.0,53.495,29.306,43.992,12.28,3.549,22.414,20.257,9.687,6.806,4.184,5.939,2.184,0.359,4.184,6.346
0.0,0.0,50.957,25.778,42.867,12.52,4.368,20.484,27.568,9.332,9.238,5.825,9.24,1.93,0.424,5.825,8.118
0.0,0.0,38.696,23.487,5.237,7.92,3.239,16.415,27.054,8.731,9.877,6.875,7.235,1.551,0.58,6.875,9.212
0.0,0.0,19.983,26.971,3.63,4.6,3.019,13.654,32.911,9.063,10.829,14.494,4.334,1.582,1.961,14.494,7.259
0.0,0.0,16.621,28.615,3.868,2.16,3.442,12.202,30.386,8.29,9.446,16.236,2.585,1.844,3.648,16.236,8.299
0.0,0.0,18.179,15.629,4.907,2.32,5.657,8.013,27.219,8.398,12.847,15.159,1.596,1.709,4.398,15.159,9.633
0.0,0.0,13.082,8.395,4.724,2.24,8.463,7.957,23.081,6.558,8.082,10.574,1.004,1.641,2.745,10.574,6.474
0.0,0.0,14.562,9.428,3.089,2.32,4.62,7.723,11.712,5.344,6.638,6.593,0.906,1.489,2.022,6.593,6.674
0.0,0.0,15.728,10.61,3.37,2.8,1.977,7.578,11.46,4.136,6.123,4.395,0.796,1.19,0.646,4.395,7.783
0.0,0.0,12.822,9.191,3.239,2.2,1.964,8.703,10.734,3.521,5.481,2.48,0.787,1.328,0.536,2.48,6.627
0.0,0.0,11.374,7.834,3.078,2.36,2.126,8.43,9.586,3.041,5.625,1.889,1.72,1.235,0.348,1.889,5.67
0.0,0.0,12.17,9.068,3.244,2.24,1.966,7.346,8.941,3.593,3.607,1.975,0.837,1.204,0.254,1.975,6.215
0.0,0.0,11.461,7.977,3.329,2.24,1.963,7.909,9.141,3.221,4.618,1.8,0.836,1.058,0.347,1.8,5.151
0.0,0.0,12.092,8.608,3.65,2.4,1.98,6.967,9.628,2.844,3.746,2.004,0.862,0.979,0.291,2.004,9.353
0.0,0.0,11.027,7.987,3.319,2.84,2.191,6.876,9.563,4.135,4.451,7.654,0.872,0.657,0.328,7.654,5.993
0.0,0.0,13.433,10.677,5.603,2.12,2.16,8.43,8.26,4.2,5.712,7.084,1.059,0.713,0.407,7.084,4.572
0.0,0.0,16.69,14.639,25.1,13.92,2.197,9.452,8.092,5.218,3.634,4.132,0.904,1.047,0.625,4.132,2.302
0.0,0.0,34.07,22.498,39.203,16.44,2.416,11.579,8.358,4.039,5.755,3.275,3.199,1.139,0.53,3.275,2.111
0.0,0.0,55.756,25.201,39.727,14.52,4.1,18.827,8.611,2.622,5.397,4.301,3.05,1.738,0.501,4.301,3.191
0.0,0.0,56.138,28.973,42.653,15.08,4.09,21.756,16.482,2.379,5.254,6.441,2.184,1.53,0.578,6.441,2.472
0.0,0.0,60.009,29.702,41.635,15.28,5.425,20.511,21.856,2.712,5.59,3.971,0.984,1.529,0.544,3.971,3.183
0.0,0.0,56.373,29.117,41.497,15.08,3.063,18.416,22.648,3.639,6.759,12.093,1.254,1.461,0.572,12.093,2.034
0.0,0.0,58.338,22.999,46.063,14.88,1.978,17.913,22.77,4.842,7.127,5.639,1.278,1.698,0.702,5.639,2.48
0.0,0.0,66.317,25.062,45.433,15.24,4.255,22.454,20.579,7.02,7.213,6.372,1.252,1.944,0.747,6.372,2.563
0.0,0.0,59.904,27.954,45.856,13.64,2.824,24.561,18.6,10.983,9.995,7.633,2.457,1.526,1.279,7.633,5.698
0.0,0.0,53.875,24.936,45.434,11.36,4.245,23.869,28.374,9.1,9.009,5.381,4.469,2.214,4.174,5.381,7.793
0.0,0.0,40.031,16.376,8.489,11.6,4.481,19.573,31.552,9.955,9.187,4.745,3.282,1.571,3.252,4.745,6.732
0.0,0.0,23.706,15.002,5.377,4.96,2.407,14.532,32.615,7.08,8.318,9.501,7.463,1.629,2.258,9.501,6.685
0.0,0.0,19.961,11.862,4.875,4.36,4.581,12.353,34.293,7.193,9.561,12.561,7.467,1.994,1.658,12.561,6.848
0.0,0.0,16.166,8.882,4.362,4.32,3.447,9.764,32.09,8.342,10.236,7.909,7.471,1.732,0.9,7.909,8.228
0.0,0.0,17.53,11.392,3.276,6.84,3.223,8.688,24.903,7.117,10.487,7.448,1.949,1.417,0.87,7.448,8.183
0.0,0.0,13.486,8.936,3.274,7.68,3.754,8.679,19.981,9.727,7.008,3.578,0.856,1.255,0.679,3.578,6.859
0.0,0.0,13.272,7.471,3.177,7.6,2.305,8.459,15.658,7.658,5.12,1.671,0.729,1.374,0.594,1.671,5.71
0.0,0.0,15.8348,11.158,2.898,4.36,1.892,7.282,11.065,6.05,5.8,2.013,0.728,1.455,0.548,2.013,5.638
0.0,0.0,12.0022,7.487,3.034,4.24,2.242,6.766,10.171,3.062,4.161,2.117,0.874,1.419,0.423,2.117,4.998
0.0,0.0,12.6953,8.262,3.389,4.24,2.036,6.869,9.901,2.772,3.355,1.567,1.197,1.448,0.286,1.567,4.622
0.0,0.0,13.7032,9.491,3.002,4.24,2.062,6.453,9.797,2.699,3.69,1.573,0.725,1.429,0.258,1.573,4.156
0.0,0.0,13.6532,8.785,2.986,4.32,2.065,6.818,9.997,3.148,4.336,1.319,0.72,1.127,0.325,1.319,5.485
0.0,0.0,11.3385,7.302,3.032,4.68,2.252,5.482,9.858,3.267,5.28,6.068,0.822,1.095,0.41,6.068,3.639
0.0,0.0,15.2356,11.023,5.645,6.12,2.454,6.6,9.926,4.691,3.465,7.112,0.759,1.33,0.462,7.112,3.819
0.0,0.0,17.5816,10.387,32.672,12.4,3.386,8.133,8.488,6.272,5.39,5.626,0.892,1.52,0.697,5.626,3.154
0.0,0.0,38.1335,24.198,37.556,17.32,4.379,12.485,9.119,4.367,4.887,3.155,3.366,1.645,0.37,3.155,2.802
0.0,0.0,52.1757,23.412,44.975,15.32,4.852,15.89,10.341,2.053,5.678,2.596,3.212,1.358,0.29,2.596,3.598
0.0,0.0,53.863,22.58,44.752,14.68,2.952,16.552,18.226,2.94,3.78,3.073,3.406,1.578,0.578,3.073,3.856
0.0,0.0,49.4766,19.511,45.692,12.92,2.586,16.753,24.067,1.956,4.225,4.899,3.91,1.791,0.911,4.899,4.405
0.0,0.0,49.8781,19.19,41.405,12.36,3.345,17.202,25.332,2.418,6.041,3.66,6.368,1.3,0.735,3.66,6.538
0.0,0.0,55.4948,21.461,46.07,13.72,1.865,17.959,27.145,3.614,5.921,3.36,5.644,1.798,1.314,3.36,4.059
0.0,0.0,52.1448,20.94,43.197,12.16,2.038,21.211,26.63,3.648,6.249,3.107,4.865,3.282,1.257,3.107,6.028
0.0,0.0,51.9341,20.061,44.631,12.8,4.249,18.757,24.812,5.129,6.488,3.745,3.729,3.081,1.533,3.745,6.276
0.0,0.0,46.9653,19.27,43.764,12.64,4.041,16.638,31.96,7.613,8.366,5.031,3.046,0.982,1.287,5.031,11.12
0.0,0.0,41.5947,16.68,10.573,4.28,3.942,9.647,33.101,10.815,9.555,3.887,3.149,1.12,0.545,3.887,10.281
0.0,0.0,26.5288,14.962,5.982,4.12,2.03,8.509,32.954,7.83,12.104,8.861,3.385,0.909,0.753,8.861,8.562
0.0,0.0,19.2481,13.769,3.484,1.96,5.53,7.744,31.97,5.611,9.591,9.829,1.943,1.116,0.746,9.829,8.049
0.0,0.0,17.16255,12.597,3.922,2.6,3.951,7.345,31.142,6.447,8.577,10.615,1.169,0.985,0.595,10.615,10.298
0.0,0.0,12.659,8.367,4.318,2.32,3.063,7.178,23.85,5.706,5.154,12.514,0.933,0.839,0.616,12.514,9.152
0.0,0.0,16.434,12.437,3.676,2.24,3.153,6.992,19.501,5.384,6.046,8.834,1.217,0.966,1.279,8.834,8.032
0.0,0.0,9.941,7.061,3.726,2.24,4.798,6.777,16.435,5.015,5.908,7.302,0.934,0.835,0.534,7.302,6.783
0.0,0.0,12.9394,8.179,3.354,2.32,2.187,8.209,15.88,4.184,4.606,5.011,1.135,0.854,0.576,5.011,6.536
