,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP,starttime_gmt,endtime_gmt,starttime_local,endtime_local
243,2017-01-04T01:00:00-00:00,2017-01-04T02:00:00-00:00,2017-01-03,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,61.96173,13,2017-01-04 01:00:00,2017-01-04 02:00:00,2017-01-03 17:00:00-08:00,2017-01-03 18:00:00-08:00
234,2017-01-04T02:00:00-00:00,2017-01-04T03:00:00-00:00,2017-01-03,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,64.23662,13,2017-01-04 02:00:00,2017-01-04 03:00:00,2017-01-03 18:00:00-08:00,2017-01-03 19:00:00-08:00
238,2017-01-04T03:00:00-00:00,2017-01-04T04:00:00-00:00,2017-01-03,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,55.2703,13,2017-01-04 03:00:00,2017-01-04 04:00:00,2017-01-03 19:00:00-08:00,2017-01-03 20:00:00-08:00
224,2017-01-04T04:00:00-00:00,2017-01-04T05:00:00-00:00,2017-01-03,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,53.31919,13,2017-01-04 04:00:00,2017-01-04 05:00:00,2017-01-03 20:00:00-08:00,2017-01-03 21:00:00-08:00
244,2017-01-04T05:00:00-00:00,2017-01-04T06:00:00-00:00,2017-01-03,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,46.22622,13,2017-01-04 05:00:00,2017-01-04 06:00:00,2017-01-03 21:00:00-08:00,2017-01-03 22:00:00-08:00
237,2017-01-04T06:00:00-00:00,2017-01-04T07:00:00-00:00,2017-01-03,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,39.552170000000004,13,2017-01-04 06:00:00,2017-01-04 07:00:00,2017-01-03 22:00:00-08:00,2017-01-03 23:00:00-08:00
229,2017-01-04T07:00:00-00:00,2017-01-04T08:00:00-00:00,2017-01-03,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,36.40232,13,2017-01-04 07:00:00,2017-01-04 08:00:00,2017-01-03 23:00:00-08:00,2017-01-04 00:00:00-08:00
323,2017-01-04T08:00:00-00:00,2017-01-04T09:00:00-00:00,2017-01-04,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.0293,17,2017-01-04 08:00:00,2017-01-04 09:00:00,2017-01-04 00:00:00-08:00,2017-01-04 01:00:00-08:00
330,2017-01-04T09:00:00-00:00,2017-01-04T10:00:00-00:00,2017-01-04,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.6419,17,2017-01-04 09:00:00,2017-01-04 10:00:00,2017-01-04 01:00:00-08:00,2017-01-04 02:00:00-08:00
327,2017-01-04T10:00:00-00:00,2017-01-04T11:00:00-00:00,2017-01-04,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.09398,17,2017-01-04 10:00:00,2017-01-04 11:00:00,2017-01-04 02:00:00-08:00,2017-01-04 03:00:00-08:00
331,2017-01-04T11:00:00-00:00,2017-01-04T12:00:00-00:00,2017-01-04,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,27.0792,17,2017-01-04 11:00:00,2017-01-04 12:00:00,2017-01-04 03:00:00-08:00,2017-01-04 04:00:00-08:00
342,2017-01-04T12:00:00-00:00,2017-01-04T13:00:00-00:00,2017-01-04,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.69258,17,2017-01-04 12:00:00,2017-01-04 13:00:00,2017-01-04 04:00:00-08:00,2017-01-04 05:00:00-08:00
333,2017-01-04T13:00:00-00:00,2017-01-04T14:00:00-00:00,2017-01-04,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,36.88592,17,2017-01-04 13:00:00,2017-01-04 14:00:00,2017-01-04 05:00:00-08:00,2017-01-04 06:00:00-08:00
321,2017-01-04T14:00:00-00:00,2017-01-04T15:00:00-00:00,2017-01-04,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,42.16825,17,2017-01-04 14:00:00,2017-01-04 15:00:00,2017-01-04 06:00:00-08:00,2017-01-04 07:00:00-08:00
328,2017-01-04T15:00:00-00:00,2017-01-04T16:00:00-00:00,2017-01-04,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,46.2217,17,2017-01-04 15:00:00,2017-01-04 16:00:00,2017-01-04 07:00:00-08:00,2017-01-04 08:00:00-08:00
332,2017-01-04T16:00:00-00:00,2017-01-04T17:00:00-00:00,2017-01-04,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,39.56933,17,2017-01-04 16:00:00,2017-01-04 17:00:00,2017-01-04 08:00:00-08:00,2017-01-04 09:00:00-08:00
341,2017-01-04T17:00:00-00:00,2017-01-04T18:00:00-00:00,2017-01-04,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,34.9683,17,2017-01-04 17:00:00,2017-01-04 18:00:00,2017-01-04 09:00:00-08:00,2017-01-04 10:00:00-08:00
325,2017-01-04T18:00:00-00:00,2017-01-04T19:00:00-00:00,2017-01-04,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,33.74624,17,2017-01-04 18:00:00,2017-01-04 19:00:00,2017-01-04 10:00:00-08:00,2017-01-04 11:00:00-08:00
336,2017-01-04T19:00:00-00:00,2017-01-04T20:00:00-00:00,2017-01-04,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,31.830409999999997,17,2017-01-04 19:00:00,2017-01-04 20:00:00,2017-01-04 11:00:00-08:00,2017-01-04 12:00:00-08:00
324,2017-01-04T20:00:00-00:00,2017-01-04T21:00:00-00:00,2017-01-04,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,26.11867,17,2017-01-04 20:00:00,2017-01-04 21:00:00,2017-01-04 12:00:00-08:00,2017-01-04 13:00:00-08:00
343,2017-01-04T21:00:00-00:00,2017-01-04T22:00:00-00:00,2017-01-04,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.717190000000002,17,2017-01-04 21:00:00,2017-01-04 22:00:00,2017-01-04 13:00:00-08:00,2017-01-04 14:00:00-08:00
322,2017-01-04T22:00:00-00:00,2017-01-04T23:00:00-00:00,2017-01-04,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,32.74093,17,2017-01-04 22:00:00,2017-01-04 23:00:00,2017-01-04 14:00:00-08:00,2017-01-04 15:00:00-08:00
329,2017-01-04T23:00:00-00:00,2017-01-05T00:00:00-00:00,2017-01-04,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,37.99235,17,2017-01-04 23:00:00,2017-01-05 00:00:00,2017-01-04 15:00:00-08:00,2017-01-04 16:00:00-08:00
337,2017-01-05T00:00:00-00:00,2017-01-05T01:00:00-00:00,2017-01-04,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,42.739020000000004,17,2017-01-05 00:00:00,2017-01-05 01:00:00,2017-01-04 16:00:00-08:00,2017-01-04 17:00:00-08:00
326,2017-01-05T01:00:00-00:00,2017-01-05T02:00:00-00:00,2017-01-04,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,52.72201999999999,17,2017-01-05 01:00:00,2017-01-05 02:00:00,2017-01-04 17:00:00-08:00,2017-01-04 18:00:00-08:00
338,2017-01-05T02:00:00-00:00,2017-01-05T03:00:00-00:00,2017-01-04,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,52.434259999999995,17,2017-01-05 02:00:00,2017-01-05 03:00:00,2017-01-04 18:00:00-08:00,2017-01-04 19:00:00-08:00
339,2017-01-05T03:00:00-00:00,2017-01-05T04:00:00-00:00,2017-01-04,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,46.351620000000004,17,2017-01-05 03:00:00,2017-01-05 04:00:00,2017-01-04 19:00:00-08:00,2017-01-04 20:00:00-08:00
334,2017-01-05T04:00:00-00:00,2017-01-05T05:00:00-00:00,2017-01-04,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,43.49991,17,2017-01-05 04:00:00,2017-01-05 05:00:00,2017-01-04 20:00:00-08:00,2017-01-04 21:00:00-08:00
340,2017-01-05T05:00:00-00:00,2017-01-05T06:00:00-00:00,2017-01-04,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,40.44175,17,2017-01-05 05:00:00,2017-01-05 06:00:00,2017-01-04 21:00:00-08:00,2017-01-04 22:00:00-08:00
335,2017-01-05T06:00:00-00:00,2017-01-05T07:00:00-00:00,2017-01-04,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,37.041990000000006,17,2017-01-05 06:00:00,2017-01-05 07:00:00,2017-01-04 22:00:00-08:00,2017-01-04 23:00:00-08:00
320,2017-01-05T07:00:00-00:00,2017-01-05T08:00:00-00:00,2017-01-04,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,35.43877,17,2017-01-05 07:00:00,2017-01-05 08:00:00,2017-01-04 23:00:00-08:00,2017-01-05 00:00:00-08:00
428,2017-01-05T08:00:00-00:00,2017-01-05T09:00:00-00:00,2017-01-05,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.636540000000004,21,2017-01-05 08:00:00,2017-01-05 09:00:00,2017-01-05 00:00:00-08:00,2017-01-05 01:00:00-08:00
418,2017-01-05T09:00:00-00:00,2017-01-05T10:00:00-00:00,2017-01-05,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.11617,21,2017-01-05 09:00:00,2017-01-05 10:00:00,2017-01-05 01:00:00-08:00,2017-01-05 02:00:00-08:00
439,2017-01-05T10:00:00-00:00,2017-01-05T11:00:00-00:00,2017-01-05,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,27.53445,21,2017-01-05 10:00:00,2017-01-05 11:00:00,2017-01-05 02:00:00-08:00,2017-01-05 03:00:00-08:00
434,2017-01-05T11:00:00-00:00,2017-01-05T12:00:00-00:00,2017-01-05,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,27.37319,21,2017-01-05 11:00:00,2017-01-05 12:00:00,2017-01-05 03:00:00-08:00,2017-01-05 04:00:00-08:00
417,2017-01-05T12:00:00-00:00,2017-01-05T13:00:00-00:00,2017-01-05,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.307920000000003,21,2017-01-05 12:00:00,2017-01-05 13:00:00,2017-01-05 04:00:00-08:00,2017-01-05 05:00:00-08:00
427,2017-01-05T13:00:00-00:00,2017-01-05T14:00:00-00:00,2017-01-05,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,35.67641,21,2017-01-05 13:00:00,2017-01-05 14:00:00,2017-01-05 05:00:00-08:00,2017-01-05 06:00:00-08:00
425,2017-01-05T14:00:00-00:00,2017-01-05T15:00:00-00:00,2017-01-05,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,40.7756,21,2017-01-05 14:00:00,2017-01-05 15:00:00,2017-01-05 06:00:00-08:00,2017-01-05 07:00:00-08:00
422,2017-01-05T15:00:00-00:00,2017-01-05T16:00:00-00:00,2017-01-05,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,42.33035,21,2017-01-05 15:00:00,2017-01-05 16:00:00,2017-01-05 07:00:00-08:00,2017-01-05 08:00:00-08:00
435,2017-01-05T16:00:00-00:00,2017-01-05T17:00:00-00:00,2017-01-05,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,39.233109999999996,21,2017-01-05 16:00:00,2017-01-05 17:00:00,2017-01-05 08:00:00-08:00,2017-01-05 09:00:00-08:00
420,2017-01-05T17:00:00-00:00,2017-01-05T18:00:00-00:00,2017-01-05,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,35.85955,21,2017-01-05 17:00:00,2017-01-05 18:00:00,2017-01-05 09:00:00-08:00,2017-01-05 10:00:00-08:00
437,2017-01-05T18:00:00-00:00,2017-01-05T19:00:00-00:00,2017-01-05,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,34.49367,21,2017-01-05 18:00:00,2017-01-05 19:00:00,2017-01-05 10:00:00-08:00,2017-01-05 11:00:00-08:00
424,2017-01-05T19:00:00-00:00,2017-01-05T20:00:00-00:00,2017-01-05,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,32.44174,21,2017-01-05 19:00:00,2017-01-05 20:00:00,2017-01-05 11:00:00-08:00,2017-01-05 12:00:00-08:00
431,2017-01-05T20:00:00-00:00,2017-01-05T21:00:00-00:00,2017-01-05,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.6552,21,2017-01-05 20:00:00,2017-01-05 21:00:00,2017-01-05 12:00:00-08:00,2017-01-05 13:00:00-08:00
430,2017-01-05T21:00:00-00:00,2017-01-05T22:00:00-00:00,2017-01-05,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,33.34567,21,2017-01-05 21:00:00,2017-01-05 22:00:00,2017-01-05 13:00:00-08:00,2017-01-05 14:00:00-08:00
429,2017-01-05T22:00:00-00:00,2017-01-05T23:00:00-00:00,2017-01-05,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,34.72287,21,2017-01-05 22:00:00,2017-01-05 23:00:00,2017-01-05 14:00:00-08:00,2017-01-05 15:00:00-08:00
426,2017-01-05T23:00:00-00:00,2017-01-06T00:00:00-00:00,2017-01-05,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,37.36823,21,2017-01-05 23:00:00,2017-01-06 00:00:00,2017-01-05 15:00:00-08:00,2017-01-05 16:00:00-08:00
432,2017-01-06T00:00:00-00:00,2017-01-06T01:00:00-00:00,2017-01-05,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,42.7064,21,2017-01-06 00:00:00,2017-01-06 01:00:00,2017-01-05 16:00:00-08:00,2017-01-05 17:00:00-08:00
419,2017-01-06T01:00:00-00:00,2017-01-06T02:00:00-00:00,2017-01-05,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,52.44928,21,2017-01-06 01:00:00,2017-01-06 02:00:00,2017-01-05 17:00:00-08:00,2017-01-05 18:00:00-08:00
421,2017-01-06T02:00:00-00:00,2017-01-06T03:00:00-00:00,2017-01-05,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,50.38947,21,2017-01-06 02:00:00,2017-01-06 03:00:00,2017-01-05 18:00:00-08:00,2017-01-05 19:00:00-08:00
438,2017-01-06T03:00:00-00:00,2017-01-06T04:00:00-00:00,2017-01-05,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,44.02042,21,2017-01-06 03:00:00,2017-01-06 04:00:00,2017-01-05 19:00:00-08:00,2017-01-05 20:00:00-08:00
423,2017-01-06T04:00:00-00:00,2017-01-06T05:00:00-00:00,2017-01-05,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,41.32141,21,2017-01-06 04:00:00,2017-01-06 05:00:00,2017-01-05 20:00:00-08:00,2017-01-05 21:00:00-08:00
416,2017-01-06T05:00:00-00:00,2017-01-06T06:00:00-00:00,2017-01-05,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,40.78053,21,2017-01-06 05:00:00,2017-01-06 06:00:00,2017-01-05 21:00:00-08:00,2017-01-05 22:00:00-08:00
436,2017-01-06T06:00:00-00:00,2017-01-06T07:00:00-00:00,2017-01-05,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,36.55465,21,2017-01-06 06:00:00,2017-01-06 07:00:00,2017-01-05 22:00:00-08:00,2017-01-05 23:00:00-08:00
433,2017-01-06T07:00:00-00:00,2017-01-06T08:00:00-00:00,2017-01-05,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,34.95585,21,2017-01-06 07:00:00,2017-01-06 08:00:00,2017-01-05 23:00:00-08:00,2017-01-06 00:00:00-08:00
519,2017-01-06T08:00:00-00:00,2017-01-06T09:00:00-00:00,2017-01-06,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,27.55397,25,2017-01-06 08:00:00,2017-01-06 09:00:00,2017-01-06 00:00:00-08:00,2017-01-06 01:00:00-08:00
518,2017-01-06T09:00:00-00:00,2017-01-06T10:00:00-00:00,2017-01-06,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,26.61747,25,2017-01-06 09:00:00,2017-01-06 10:00:00,2017-01-06 01:00:00-08:00,2017-01-06 02:00:00-08:00
534,2017-01-06T10:00:00-00:00,2017-01-06T11:00:00-00:00,2017-01-06,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,25.0813,25,2017-01-06 10:00:00,2017-01-06 11:00:00,2017-01-06 02:00:00-08:00,2017-01-06 03:00:00-08:00
517,2017-01-06T11:00:00-00:00,2017-01-06T12:00:00-00:00,2017-01-06,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,26.026999999999997,25,2017-01-06 11:00:00,2017-01-06 12:00:00,2017-01-06 03:00:00-08:00,2017-01-06 04:00:00-08:00
515,2017-01-06T12:00:00-00:00,2017-01-06T13:00:00-00:00,2017-01-06,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,27.92845,25,2017-01-06 12:00:00,2017-01-06 13:00:00,2017-01-06 04:00:00-08:00,2017-01-06 05:00:00-08:00
521,2017-01-06T13:00:00-00:00,2017-01-06T14:00:00-00:00,2017-01-06,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,34.01108,25,2017-01-06 13:00:00,2017-01-06 14:00:00,2017-01-06 05:00:00-08:00,2017-01-06 06:00:00-08:00
514,2017-01-06T14:00:00-00:00,2017-01-06T15:00:00-00:00,2017-01-06,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,41.47694,25,2017-01-06 14:00:00,2017-01-06 15:00:00,2017-01-06 06:00:00-08:00,2017-01-06 07:00:00-08:00
526,2017-01-06T15:00:00-00:00,2017-01-06T16:00:00-00:00,2017-01-06,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,45.36835,25,2017-01-06 15:00:00,2017-01-06 16:00:00,2017-01-06 07:00:00-08:00,2017-01-06 08:00:00-08:00
516,2017-01-06T16:00:00-00:00,2017-01-06T17:00:00-00:00,2017-01-06,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,37.17129,25,2017-01-06 16:00:00,2017-01-06 17:00:00,2017-01-06 08:00:00-08:00,2017-01-06 09:00:00-08:00
520,2017-01-06T17:00:00-00:00,2017-01-06T18:00:00-00:00,2017-01-06,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,31.070120000000003,25,2017-01-06 17:00:00,2017-01-06 18:00:00,2017-01-06 09:00:00-08:00,2017-01-06 10:00:00-08:00
535,2017-01-06T18:00:00-00:00,2017-01-06T19:00:00-00:00,2017-01-06,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,19.34729,25,2017-01-06 18:00:00,2017-01-06 19:00:00,2017-01-06 10:00:00-08:00,2017-01-06 11:00:00-08:00
531,2017-01-06T19:00:00-00:00,2017-01-06T20:00:00-00:00,2017-01-06,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,19.52357,25,2017-01-06 19:00:00,2017-01-06 20:00:00,2017-01-06 11:00:00-08:00,2017-01-06 12:00:00-08:00
525,2017-01-06T20:00:00-00:00,2017-01-06T21:00:00-00:00,2017-01-06,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,12.499039999999999,25,2017-01-06 20:00:00,2017-01-06 21:00:00,2017-01-06 12:00:00-08:00,2017-01-06 13:00:00-08:00
524,2017-01-06T21:00:00-00:00,2017-01-06T22:00:00-00:00,2017-01-06,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,24.5308,25,2017-01-06 21:00:00,2017-01-06 22:00:00,2017-01-06 13:00:00-08:00,2017-01-06 14:00:00-08:00
528,2017-01-06T22:00:00-00:00,2017-01-06T23:00:00-00:00,2017-01-06,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,27.70213,25,2017-01-06 22:00:00,2017-01-06 23:00:00,2017-01-06 14:00:00-08:00,2017-01-06 15:00:00-08:00
523,2017-01-06T23:00:00-00:00,2017-01-07T00:00:00-00:00,2017-01-06,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,34.463440000000006,25,2017-01-06 23:00:00,2017-01-07 00:00:00,2017-01-06 15:00:00-08:00,2017-01-06 16:00:00-08:00
527,2017-01-07T00:00:00-00:00,2017-01-07T01:00:00-00:00,2017-01-06,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,41.52111,25,2017-01-07 00:00:00,2017-01-07 01:00:00,2017-01-06 16:00:00-08:00,2017-01-06 17:00:00-08:00
522,2017-01-07T01:00:00-00:00,2017-01-07T02:00:00-00:00,2017-01-06,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,55.41115,25,2017-01-07 01:00:00,2017-01-07 02:00:00,2017-01-06 17:00:00-08:00,2017-01-06 18:00:00-08:00
529,2017-01-07T02:00:00-00:00,2017-01-07T03:00:00-00:00,2017-01-06,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,50.41706,25,2017-01-07 02:00:00,2017-01-07 03:00:00,2017-01-06 18:00:00-08:00,2017-01-06 19:00:00-08:00
