,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP,starttime_gmt,endtime_gmt,starttime_local,endtime_local
131,2018-11-17T10:00:00-00:00,2018-11-17T11:00:00-00:00,2018-11-17,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,43.771840000000005,9,2018-11-17 10:00:00,2018-11-17 11:00:00,2018-11-17 02:00:00-08:00,2018-11-17 03:00:00-08:00
148,2018-11-17T11:00:00-00:00,2018-11-17T12:00:00-00:00,2018-11-17,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,43.528659999999995,9,2018-11-17 11:00:00,2018-11-17 12:00:00,2018-11-17 03:00:00-08:00,2018-11-17 04:00:00-08:00
133,2018-11-17T12:00:00-00:00,2018-11-17T13:00:00-00:00,2018-11-17,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,49.28765,9,2018-11-17 12:00:00,2018-11-17 13:00:00,2018-11-17 04:00:00-08:00,2018-11-17 05:00:00-08:00
151,2018-11-17T13:00:00-00:00,2018-11-17T14:00:00-00:00,2018-11-17,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,61.01911,9,2018-11-17 13:00:00,2018-11-17 14:00:00,2018-11-17 05:00:00-08:00,2018-11-17 06:00:00-08:00
136,2018-11-17T14:00:00-00:00,2018-11-17T15:00:00-00:00,2018-11-17,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,51.82333,9,2018-11-17 14:00:00,2018-11-17 15:00:00,2018-11-17 06:00:00-08:00,2018-11-17 07:00:00-08:00
137,2018-11-17T15:00:00-00:00,2018-11-17T16:00:00-00:00,2018-11-17,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,38.01397,9,2018-11-17 15:00:00,2018-11-17 16:00:00,2018-11-17 07:00:00-08:00,2018-11-17 08:00:00-08:00
149,2018-11-17T16:00:00-00:00,2018-11-17T17:00:00-00:00,2018-11-17,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,31.232909999999997,9,2018-11-17 16:00:00,2018-11-17 17:00:00,2018-11-17 08:00:00-08:00,2018-11-17 09:00:00-08:00
145,2018-11-17T17:00:00-00:00,2018-11-17T18:00:00-00:00,2018-11-17,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,21.00475,9,2018-11-17 17:00:00,2018-11-17 18:00:00,2018-11-17 09:00:00-08:00,2018-11-17 10:00:00-08:00
130,2018-11-17T18:00:00-00:00,2018-11-17T19:00:00-00:00,2018-11-17,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,16.50826,9,2018-11-17 18:00:00,2018-11-17 19:00:00,2018-11-17 10:00:00-08:00,2018-11-17 11:00:00-08:00
128,2018-11-17T19:00:00-00:00,2018-11-17T20:00:00-00:00,2018-11-17,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,17.61374,9,2018-11-17 19:00:00,2018-11-17 20:00:00,2018-11-17 11:00:00-08:00,2018-11-17 12:00:00-08:00
144,2018-11-17T20:00:00-00:00,2018-11-17T21:00:00-00:00,2018-11-17,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,16.304489999999998,9,2018-11-17 20:00:00,2018-11-17 21:00:00,2018-11-17 12:00:00-08:00,2018-11-17 13:00:00-08:00
143,2018-11-17T21:00:00-00:00,2018-11-17T22:00:00-00:00,2018-11-17,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,19.54691,9,2018-11-17 21:00:00,2018-11-17 22:00:00,2018-11-17 13:00:00-08:00,2018-11-17 14:00:00-08:00
147,2018-11-17T22:00:00-00:00,2018-11-17T23:00:00-00:00,2018-11-17,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,24.1526,9,2018-11-17 22:00:00,2018-11-17 23:00:00,2018-11-17 14:00:00-08:00,2018-11-17 15:00:00-08:00
134,2018-11-17T23:00:00-00:00,2018-11-18T00:00:00-00:00,2018-11-17,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,41.378440000000005,9,2018-11-17 23:00:00,2018-11-18 00:00:00,2018-11-17 15:00:00-08:00,2018-11-17 16:00:00-08:00
138,2018-11-18T00:00:00-00:00,2018-11-18T01:00:00-00:00,2018-11-17,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,66.21508,9,2018-11-18 00:00:00,2018-11-18 01:00:00,2018-11-17 16:00:00-08:00,2018-11-17 17:00:00-08:00
135,2018-11-18T01:00:00-00:00,2018-11-18T02:00:00-00:00,2018-11-17,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,61.39561,9,2018-11-18 01:00:00,2018-11-18 02:00:00,2018-11-17 17:00:00-08:00,2018-11-17 18:00:00-08:00
142,2018-11-18T02:00:00-00:00,2018-11-18T03:00:00-00:00,2018-11-17,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,63.51449,9,2018-11-18 02:00:00,2018-11-18 03:00:00,2018-11-17 18:00:00-08:00,2018-11-17 19:00:00-08:00
141,2018-11-18T03:00:00-00:00,2018-11-18T04:00:00-00:00,2018-11-17,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,49.64427,9,2018-11-18 03:00:00,2018-11-18 04:00:00,2018-11-17 19:00:00-08:00,2018-11-17 20:00:00-08:00
146,2018-11-18T04:00:00-00:00,2018-11-18T05:00:00-00:00,2018-11-17,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,45.53791,9,2018-11-18 04:00:00,2018-11-18 05:00:00,2018-11-17 20:00:00-08:00,2018-11-17 21:00:00-08:00
129,2018-11-18T05:00:00-00:00,2018-11-18T06:00:00-00:00,2018-11-17,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,49.62385,9,2018-11-18 05:00:00,2018-11-18 06:00:00,2018-11-17 21:00:00-08:00,2018-11-17 22:00:00-08:00
150,2018-11-18T06:00:00-00:00,2018-11-18T07:00:00-00:00,2018-11-17,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,60.84041,9,2018-11-18 06:00:00,2018-11-18 07:00:00,2018-11-17 22:00:00-08:00,2018-11-17 23:00:00-08:00
140,2018-11-18T07:00:00-00:00,2018-11-18T08:00:00-00:00,2018-11-17,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,55.504509999999996,9,2018-11-18 07:00:00,2018-11-18 08:00:00,2018-11-17 23:00:00-08:00,2018-11-18 00:00:00-08:00
227,2018-11-18T08:00:00-00:00,2018-11-18T09:00:00-00:00,2018-11-18,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,54.676869999999994,13,2018-11-18 08:00:00,2018-11-18 09:00:00,2018-11-18 00:00:00-08:00,2018-11-18 01:00:00-08:00
233,2018-11-18T09:00:00-00:00,2018-11-18T10:00:00-00:00,2018-11-18,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,48.666059999999995,13,2018-11-18 09:00:00,2018-11-18 10:00:00,2018-11-18 01:00:00-08:00,2018-11-18 02:00:00-08:00
240,2018-11-18T10:00:00-00:00,2018-11-18T11:00:00-00:00,2018-11-18,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,46.64235,13,2018-11-18 10:00:00,2018-11-18 11:00:00,2018-11-18 02:00:00-08:00,2018-11-18 03:00:00-08:00
242,2018-11-18T11:00:00-00:00,2018-11-18T12:00:00-00:00,2018-11-18,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,46.283590000000004,13,2018-11-18 11:00:00,2018-11-18 12:00:00,2018-11-18 03:00:00-08:00,2018-11-18 04:00:00-08:00
229,2018-11-18T12:00:00-00:00,2018-11-18T13:00:00-00:00,2018-11-18,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,48.124790000000004,13,2018-11-18 12:00:00,2018-11-18 13:00:00,2018-11-18 04:00:00-08:00,2018-11-18 05:00:00-08:00
245,2018-11-18T13:00:00-00:00,2018-11-18T14:00:00-00:00,2018-11-18,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,54.35975,13,2018-11-18 13:00:00,2018-11-18 14:00:00,2018-11-18 05:00:00-08:00,2018-11-18 06:00:00-08:00
243,2018-11-18T14:00:00-00:00,2018-11-18T15:00:00-00:00,2018-11-18,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,54.521609999999995,13,2018-11-18 14:00:00,2018-11-18 15:00:00,2018-11-18 06:00:00-08:00,2018-11-18 07:00:00-08:00
235,2018-11-18T15:00:00-00:00,2018-11-18T16:00:00-00:00,2018-11-18,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,47.69657,13,2018-11-18 15:00:00,2018-11-18 16:00:00,2018-11-18 07:00:00-08:00,2018-11-18 08:00:00-08:00
230,2018-11-18T16:00:00-00:00,2018-11-18T17:00:00-00:00,2018-11-18,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,36.51869,13,2018-11-18 16:00:00,2018-11-18 17:00:00,2018-11-18 08:00:00-08:00,2018-11-18 09:00:00-08:00
238,2018-11-18T17:00:00-00:00,2018-11-18T18:00:00-00:00,2018-11-18,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,25.73112,13,2018-11-18 17:00:00,2018-11-18 18:00:00,2018-11-18 09:00:00-08:00,2018-11-18 10:00:00-08:00
231,2018-11-18T18:00:00-00:00,2018-11-18T19:00:00-00:00,2018-11-18,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,23.200120000000002,13,2018-11-18 18:00:00,2018-11-18 19:00:00,2018-11-18 10:00:00-08:00,2018-11-18 11:00:00-08:00
228,2018-11-18T19:00:00-00:00,2018-11-18T20:00:00-00:00,2018-11-18,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,18.666520000000002,13,2018-11-18 19:00:00,2018-11-18 20:00:00,2018-11-18 11:00:00-08:00,2018-11-18 12:00:00-08:00
232,2018-11-18T20:00:00-00:00,2018-11-18T21:00:00-00:00,2018-11-18,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,22.447429999999997,13,2018-11-18 20:00:00,2018-11-18 21:00:00,2018-11-18 12:00:00-08:00,2018-11-18 13:00:00-08:00
225,2018-11-18T21:00:00-00:00,2018-11-18T22:00:00-00:00,2018-11-18,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,23.78904,13,2018-11-18 21:00:00,2018-11-18 22:00:00,2018-11-18 13:00:00-08:00,2018-11-18 14:00:00-08:00
239,2018-11-18T22:00:00-00:00,2018-11-18T23:00:00-00:00,2018-11-18,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,26.067629999999998,13,2018-11-18 22:00:00,2018-11-18 23:00:00,2018-11-18 14:00:00-08:00,2018-11-18 15:00:00-08:00
241,2018-11-18T23:00:00-00:00,2018-11-19T00:00:00-00:00,2018-11-18,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,47.95937,13,2018-11-18 23:00:00,2018-11-19 00:00:00,2018-11-18 15:00:00-08:00,2018-11-18 16:00:00-08:00
226,2018-11-19T00:00:00-00:00,2018-11-19T01:00:00-00:00,2018-11-18,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,71.28662,13,2018-11-19 00:00:00,2018-11-19 01:00:00,2018-11-18 16:00:00-08:00,2018-11-18 17:00:00-08:00
236,2018-11-19T01:00:00-00:00,2018-11-19T02:00:00-00:00,2018-11-18,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,65.84255999999999,13,2018-11-19 01:00:00,2018-11-19 02:00:00,2018-11-18 17:00:00-08:00,2018-11-18 18:00:00-08:00
234,2018-11-19T02:00:00-00:00,2018-11-19T03:00:00-00:00,2018-11-18,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,77.81395,13,2018-11-19 02:00:00,2018-11-19 03:00:00,2018-11-18 18:00:00-08:00,2018-11-18 19:00:00-08:00
246,2018-11-19T03:00:00-00:00,2018-11-19T04:00:00-00:00,2018-11-18,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,66.58026,13,2018-11-19 03:00:00,2018-11-19 04:00:00,2018-11-18 19:00:00-08:00,2018-11-18 20:00:00-08:00
244,2018-11-19T04:00:00-00:00,2018-11-19T05:00:00-00:00,2018-11-18,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,51.40276,13,2018-11-19 04:00:00,2018-11-19 05:00:00,2018-11-18 20:00:00-08:00,2018-11-18 21:00:00-08:00
247,2018-11-19T05:00:00-00:00,2018-11-19T06:00:00-00:00,2018-11-18,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,51.71842,13,2018-11-19 05:00:00,2018-11-19 06:00:00,2018-11-18 21:00:00-08:00,2018-11-18 22:00:00-08:00
237,2018-11-19T06:00:00-00:00,2018-11-19T07:00:00-00:00,2018-11-18,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,53.26773000000001,13,2018-11-19 06:00:00,2018-11-19 07:00:00,2018-11-18 22:00:00-08:00,2018-11-18 23:00:00-08:00
224,2018-11-19T07:00:00-00:00,2018-11-19T08:00:00-00:00,2018-11-18,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,51.34771,13,2018-11-19 07:00:00,2018-11-19 08:00:00,2018-11-18 23:00:00-08:00,2018-11-19 00:00:00-08:00
340,2018-11-19T08:00:00-00:00,2018-11-19T09:00:00-00:00,2018-11-19,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,61.691990000000004,17,2018-11-19 08:00:00,2018-11-19 09:00:00,2018-11-19 00:00:00-08:00,2018-11-19 01:00:00-08:00
331,2018-11-19T09:00:00-00:00,2018-11-19T10:00:00-00:00,2018-11-19,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,52.7459,17,2018-11-19 09:00:00,2018-11-19 10:00:00,2018-11-19 01:00:00-08:00,2018-11-19 02:00:00-08:00
320,2018-11-19T10:00:00-00:00,2018-11-19T11:00:00-00:00,2018-11-19,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,46.46543,17,2018-11-19 10:00:00,2018-11-19 11:00:00,2018-11-19 02:00:00-08:00,2018-11-19 03:00:00-08:00
332,2018-11-19T11:00:00-00:00,2018-11-19T12:00:00-00:00,2018-11-19,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,52.456019999999995,17,2018-11-19 11:00:00,2018-11-19 12:00:00,2018-11-19 03:00:00-08:00,2018-11-19 04:00:00-08:00
326,2018-11-19T12:00:00-00:00,2018-11-19T13:00:00-00:00,2018-11-19,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,55.293580000000006,17,2018-11-19 12:00:00,2018-11-19 13:00:00,2018-11-19 04:00:00-08:00,2018-11-19 05:00:00-08:00
324,2018-11-19T13:00:00-00:00,2018-11-19T14:00:00-00:00,2018-11-19,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,70.71388,17,2018-11-19 13:00:00,2018-11-19 14:00:00,2018-11-19 05:00:00-08:00,2018-11-19 06:00:00-08:00
337,2018-11-19T14:00:00-00:00,2018-11-19T15:00:00-00:00,2018-11-19,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,77.67918,17,2018-11-19 14:00:00,2018-11-19 15:00:00,2018-11-19 06:00:00-08:00,2018-11-19 07:00:00-08:00
321,2018-11-19T15:00:00-00:00,2018-11-19T16:00:00-00:00,2018-11-19,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,59.547990000000006,17,2018-11-19 15:00:00,2018-11-19 16:00:00,2018-11-19 07:00:00-08:00,2018-11-19 08:00:00-08:00
334,2018-11-19T16:00:00-00:00,2018-11-19T17:00:00-00:00,2018-11-19,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,36.536429999999996,17,2018-11-19 16:00:00,2018-11-19 17:00:00,2018-11-19 08:00:00-08:00,2018-11-19 09:00:00-08:00
341,2018-11-19T17:00:00-00:00,2018-11-19T18:00:00-00:00,2018-11-19,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,23.35549,17,2018-11-19 17:00:00,2018-11-19 18:00:00,2018-11-19 09:00:00-08:00,2018-11-19 10:00:00-08:00
330,2018-11-19T18:00:00-00:00,2018-11-19T19:00:00-00:00,2018-11-19,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,21.94714,17,2018-11-19 18:00:00,2018-11-19 19:00:00,2018-11-19 10:00:00-08:00,2018-11-19 11:00:00-08:00
338,2018-11-19T19:00:00-00:00,2018-11-19T20:00:00-00:00,2018-11-19,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,21.40977,17,2018-11-19 19:00:00,2018-11-19 20:00:00,2018-11-19 11:00:00-08:00,2018-11-19 12:00:00-08:00
329,2018-11-19T20:00:00-00:00,2018-11-19T21:00:00-00:00,2018-11-19,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,21.573220000000003,17,2018-11-19 20:00:00,2018-11-19 21:00:00,2018-11-19 12:00:00-08:00,2018-11-19 13:00:00-08:00
339,2018-11-19T21:00:00-00:00,2018-11-19T22:00:00-00:00,2018-11-19,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,26.392390000000002,17,2018-11-19 21:00:00,2018-11-19 22:00:00,2018-11-19 13:00:00-08:00,2018-11-19 14:00:00-08:00
335,2018-11-19T22:00:00-00:00,2018-11-19T23:00:00-00:00,2018-11-19,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,31.12272,17,2018-11-19 22:00:00,2018-11-19 23:00:00,2018-11-19 14:00:00-08:00,2018-11-19 15:00:00-08:00
325,2018-11-19T23:00:00-00:00,2018-11-20T00:00:00-00:00,2018-11-19,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,47.52445,17,2018-11-19 23:00:00,2018-11-20 00:00:00,2018-11-19 15:00:00-08:00,2018-11-19 16:00:00-08:00
343,2018-11-20T00:00:00-00:00,2018-11-20T01:00:00-00:00,2018-11-19,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,53.62885,17,2018-11-20 00:00:00,2018-11-20 01:00:00,2018-11-19 16:00:00-08:00,2018-11-19 17:00:00-08:00
322,2018-11-20T01:00:00-00:00,2018-11-20T02:00:00-00:00,2018-11-19,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,64.81784,17,2018-11-20 01:00:00,2018-11-20 02:00:00,2018-11-19 17:00:00-08:00,2018-11-19 18:00:00-08:00
327,2018-11-20T02:00:00-00:00,2018-11-20T03:00:00-00:00,2018-11-19,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,62.440940000000005,17,2018-11-20 02:00:00,2018-11-20 03:00:00,2018-11-19 18:00:00-08:00,2018-11-19 19:00:00-08:00
323,2018-11-20T03:00:00-00:00,2018-11-20T04:00:00-00:00,2018-11-19,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,56.460640000000005,17,2018-11-20 03:00:00,2018-11-20 04:00:00,2018-11-19 19:00:00-08:00,2018-11-19 20:00:00-08:00
342,2018-11-20T04:00:00-00:00,2018-11-20T05:00:00-00:00,2018-11-19,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,53.27842,17,2018-11-20 04:00:00,2018-11-20 05:00:00,2018-11-19 20:00:00-08:00,2018-11-19 21:00:00-08:00
336,2018-11-20T05:00:00-00:00,2018-11-20T06:00:00-00:00,2018-11-19,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,63.400040000000004,17,2018-11-20 05:00:00,2018-11-20 06:00:00,2018-11-19 21:00:00-08:00,2018-11-19 22:00:00-08:00
328,2018-11-20T06:00:00-00:00,2018-11-20T07:00:00-00:00,2018-11-19,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,53.2894,17,2018-11-20 06:00:00,2018-11-20 07:00:00,2018-11-19 22:00:00-08:00,2018-11-19 23:00:00-08:00
333,2018-11-20T07:00:00-00:00,2018-11-20T08:00:00-00:00,2018-11-19,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,58.17544,17,2018-11-20 07:00:00,2018-11-20 08:00:00,2018-11-19 23:00:00-08:00,2018-11-20 00:00:00-08:00
418,2018-11-20T08:00:00-00:00,2018-11-20T09:00:00-00:00,2018-11-20,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,53.86065,21,2018-11-20 08:00:00,2018-11-20 09:00:00,2018-11-20 00:00:00-08:00,2018-11-20 01:00:00-08:00
436,2018-11-20T09:00:00-00:00,2018-11-20T10:00:00-00:00,2018-11-20,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,49.54032,21,2018-11-20 09:00:00,2018-11-20 10:00:00,2018-11-20 01:00:00-08:00,2018-11-20 02:00:00-08:00
419,2018-11-20T10:00:00-00:00,2018-11-20T11:00:00-00:00,2018-11-20,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,47.554359999999996,21,2018-11-20 10:00:00,2018-11-20 11:00:00,2018-11-20 02:00:00-08:00,2018-11-20 03:00:00-08:00
438,2018-11-20T11:00:00-00:00,2018-11-20T12:00:00-00:00,2018-11-20,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,47.840270000000004,21,2018-11-20 11:00:00,2018-11-20 12:00:00,2018-11-20 03:00:00-08:00,2018-11-20 04:00:00-08:00
